NPC编号	ini注释名称	对象类型	副本分组场景刷新属性包	实力包编号	AI类型	表现AI包编号	NPC类型	是否转身	模型编号	模型半径	图片	材质类型	脚本编号	级别	怪物强度	跑步速度	修为经验	掉落	掉落数量	技能表	主动被动	响应范围	走路速度	锁定位移攻击	选择操作	拾取权限清空时间	无拾取物消失时间	最大消失时间	触发特效	巡逻模式	巡逻半径	路径ID	是否随机出现	缩放	武器名称	武器持握方式	武器类型	出生状态	随机动作	刷新时间	NPC种类ID	门派	称号	籍贯	阵营	名字表序号	生平表序号	生平	进入切磋前对话	结束切磋后对话	空闲状态对话	进入战斗对话	脱离战斗对话	死亡对话	召唤对话	受到伤害状态对话	碰撞时对话	敌人NPC编号表	队友编号	能否攻击	能不能被攻击	不能被杀死	不能移动	攻击防御比重	防御概率	"战斗频率,毫秒"	使用锁定技能概率	锁定技能间隔	召唤类型	召唤ID	召唤半径	表演概率	表演时间	"追击范围,米"	只关心距离脱离战斗	附加随机能力编号	普通攻击	势力归属	势力关系表	AI编辑包	直接触发	接任务表	交任务表	善恶参数	时间轴	格挡方式(-1表示不格挡)	破防几率	破防使用技能	格挡CD	使用轻功	轻功使用概率(默认为0)	脱战回血	连招表	加载蓝条	黑幕对话	不会反击	动作集	无受击动作（1不播放）	上半身受击动作（1不播放）	NPC优先显示	动态图标	商店ID	天气包	是否可见	动态副本积分	动态buff包	动态技能包	动态副本限制套路标志	伤害判定奖励类BOSS类型	追击高度差	竞拍掉落	团队显示道具
NpcKiller_yn02	杀手男	BossNpc		293	1	4	184		npc\b_killer04	1				15	10	4				"fb_Npc_wd_qfjf01,1,0;fb_Npc_wd_qfjf02,1,0;fb_Npc_wd_qfjf03,1,0;fb_Npc_wd_qfjf04,1,0;fb_Npc_wd_qfjf05,1,0;fb_Npc_wd_qfjf06,1,0;fb_Npc_wd_qfjf07,1,0;fb_Npc_wd_qfjf02_sky,1,0;fb_Npc_wd_qfjf06_sky,1,0"	0	15	2		2		5													-1					2														BossClone003003;BossClone003002;BossClone003004;NpcKiller003_yn01;NpcKiller003_yn03;NpcKiller003_yn04	0	0	0				1000		2000						30			fb_Npc_wd_qfjf03			1534	1					11	1			15		6		1			2h	1	1													
NpcKiller_yn03	杀手女	BossNpc		293	1	4	184		npc\g_killer04	1				15	10	4				"fb_Npc_jz_wyjf01,1,0;fb_Npc_jz_wyjf02,1,0;fb_Npc_jz_wyjf03,1,0;fb_Npc_jz_wyjf04,1,0;fb_Npc_jz_wyjf05,1,0;fb_Npc_jz_wyjf06,1,0;fb_Npc_jz_wyjf07,1,0;fb_Npc_jz_wyjf08,1,0;"	0	15	2		2		5													-1					2														BossClone003003;BossClone003002;BossClone003004;NpcKiller003_yn01;NpcKiller003_yn02;NpcKiller003_yn04	0	0	0				1000		2000						30			fb_Npc_jz_wyjf01			1562	1					11	1			15		6		1			5h	1	1													
NpcKiller_yn04	杀手女	BossNpc		293	1	4	184		npc\g_killer04	1				15	10	4				"fb_Npc_em_lbc01,1,0;fb_Npc_em_lbc02,1,0;fb_Npc_em_lbc03,1,0;fb_Npc_em_lbc04,1,0;fb_Npc_em_lbc06,1,0;fb_Npc_em_lbc07,1,0;fb_Npc_em_lbc08,1,0;fb_Npc_em_lbc03_sky,1,0;fb_Npc_em_lbc06_sky,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"	0	15	2		2		5													-1					2														BossClone003003;BossClone003002;BossClone003004;NpcKiller003_yn01;NpcKiller003_yn02;NpcKiller003_yn03	0	0	0				1000		2000						30			fb_Npc_em_lbc01			1567	1					11	1			15		6		1			6h	1	1													
																																																																																																																
//禁地NPC杀手（二内）																																																																																																																
NpcKiller_en01	杀手男	BossNpc		293	1	4	184		npc\b_killer04	1				15	10	4				"fb_Npc_jy_dqd01,1,0;fb_Npc_jy_dqd02,1,0;fb_Npc_jy_dqd03,1,0;fb_Npc_jy_dqd04,1,0;fb_Npc_jy_dqd05,1,0;fb_Npc_jy_dqd06,1,0;fb_Npc_jy_dqd07,1,0;jn_tg_yanxing,1,0;fb_Npc_jh_dldm05,1,0"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_jy_dqd01			1576	1					11	1			15		6		1			1h	1	1													
NpcKiller_en02	杀手男	BossNpc		293	1	4	184		npc\b_killer04	1				15	10	4				"fb_Npc_tm_mhb01,1,0;fb_Npc_tm_mhb02,1,0;fb_Npc_tm_mhb03,1,0;fb_Npc_tm_mhb04,1,0;fb_Npc_tm_mhb05,1,0;fb_Npc_tm_mhb06,1,0;jn_tg_yanxing_back,1,0"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_tm_fbpg			1580	1					11	1			15		6		1			0h	1	1													
NpcKiller_en03	杀手男	BossNpc		293	1	4	184		npc\b_killer04	1				15	10	4				"fb_Npc_sl_djgq02,1,0;fb_Npc_sl_djgq03,1,0;fb_Npc_sl_djgq04,1,0;fb_Npc_sl_djgq05,1,0;fb_Npc_sl_djgq06,1,0;fb_Npc_sl_djgq07,1,0;fb_Npc_sl_djgq08,1,0;jn_tg_yanxing,1,0;"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_sl_djgq08			1581	1					11	1			15		6		1			0h	1	1													
NpcKiller_en05	杀手女	BossNpc		293	1	4	184		npc\g_killer04	1				15	10	4				"fb_Npc_em_yxc01,1,0;fb_Npc_em_yxc02,1,0;fb_Npc_em_yxc03,1,0;fb_Npc_em_yxc04,1,0;fb_Npc_em_yxc05,1,0;fb_Npc_em_yxc06,1,0;fb_Npc_em_yxc07,1,0;jn_tg_yanxing,1,0;"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_em_yxc01			1575	1					11	1			15		6		1			3h	1	1													
NpcKiller_en06	杀手女	BossNpc		293	1	4	184		npc\g_killer04	1				15	10	4				"fb_Npc_jl_zfd01,1,0;fb_Npc_jl_zfd02,1,0;fb_Npc_jl_zfd03,1,0;fb_Npc_jl_zfd04,1,0;fb_Npc_jl_zfd05,1,0;fb_Npc_jl_zfd06,1,0;fb_Npc_jl_zfd07,1,0;jn_tg_yanxing,1,0;"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_jl_zfd01			1579	1					11	1			15		6		1			4h	1	1													
NpcKiller_en07	杀手女	BossNpc		293	1	4	184		npc\g_killer04	1				15	10	4				"fb_Npc_em_jdmz01,1,0;fb_Npc_em_jdmz02,1,0;fb_Npc_em_jdmz03,1,0;fb_Npc_em_jdmz04,1,0;fb_Npc_em_jdmz05,1,0;fb_Npc_em_jdmz06,1,0;fb_Npc_em_jdmz07,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_em_jdmz01			1582	1					11	1			15		6		1			0h	1	1													
																																																																																																																
//禁地NPC杀手（三内）																																																																																																																
NpcKiller_sn01	杀手男	BossNpc		293	1	4	184		npc\b_killer04	1				15	10	4				"fb_Npc_tm_jsc01,1,0;fb_Npc_tm_jsc02,1,0;fb_Npc_tm_jsc03,1,0;fb_Npc_tm_jsc04,1,0;fb_Npc_tm_jsc05,1,0;fb_Npc_tm_jsc06,1,0;fb_Npc_tm_jsc07,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_tm_jsc07			1603	1					11	1			15		6		1			3h	1	1													
NpcKiller_sn02	杀手男	BossNpc		293	1	4	184		npc\b_killer04	1				15	10	4				"fb_Npc_gb_lhz01,1,0;fb_Npc_gb_lhz02,1,0;fb_Npc_gb_lhz03,1,0;fb_Npc_gb_lhz04,1,0;fb_Npc_gb_lhz05,1,0;fb_Npc_gb_lhz06,1,0;fb_Npc_gb_lhz07,1,0;fb_Npc_gb_lhz08,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_gb_lhz01			1604	1					11	1			15		6		1			0h	1	1													
NpcKiller_sn03	杀手男	BossNpc		293	1	4	184		npc\b_killer04	1				15	10	4				"fb_Npc_jz_lyfh01,1,0;fb_Npc_jz_lyfh02,1,0;fb_Npc_jz_lyfh03,1,0;fb_Npc_jz_lyfh04,1,0;fb_Npc_jz_lyfh05,1,0;fb_Npc_jz_lyfh06,1,0;fb_Npc_jz_lyfh07,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;fb_Npc_jz_lyfh08,1,0"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_jz_lyfh01			1609	1					11	1			15		6		1			2h	1	1													
NpcKiller_sn04	杀手男	BossNpc		293	1	4	184		npc\b_killer04	1				15	10	4				"fb_Npc_jh_ghqd01,1,0;fb_Npc_jh_ghqd02,1,0;fb_Npc_jh_ghqd03,1,0;fb_Npc_jh_ghqd04,1,0;fb_Npc_jh_ghqd05,1,0;fb_Npc_jh_ghqd06,1,0;fb_Npc_jh_ghqd07,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_jh_ghqd01			1612	1					11	1			15		6		1			3h	1	1													
NpcKiller_sn06	杀手女	BossNpc		293	1	4	184		npc\g_killer04	1				15	10	4				"fb_Npc_jy_yzq01,1,0;fb_Npc_jy_yzq02,1,0;fb_Npc_jy_yzq03,1,0;fb_Npc_jy_yzq04,1,0;fb_Npc_jy_yzq05,1,0;fb_Npc_jy_yzq06,1,0;fb_Npc_jy_yzq07,1,0;fb_Npc_jy_yzq07_sky,1,0;fb_Npc_jy_yzq08,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_jy_yzq01			1605	1					11	1			15		6		1			0h	1	1													
NpcKiller_sn07	杀手女	BossNpc		293	1	4	184		npc\g_killer04	1				15	10	4				"fb_Npc_jz_xytf01,1,0;fb_Npc_jz_xytf02,1,0;fb_Npc_jz_xytf03,1,0;fb_Npc_jz_xytf04,1,0;fb_Npc_jz_xytf05,1,0;fb_Npc_jz_xytf06,1,0;fb_Npc_jz_xytf07,1,0;fb_Npc_jz_xytf01_sky,1,0;fb_Npc_jz_xytf02_sky,1,0;fb_Npc_jz_xytf03_sky,1,0;fb_Npc_jz_xytf04_sky,1,0;fb_Npc_jz_xytf05_sky,1,0;fb_Npc_jz_xytf06_sky,1,0;fb_Npc_jz_xytf07_sky,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_jz_xytf01			1607	1					11	1			15		6		1			0h	1	1													
NpcKiller_sn08	杀手女	BossNpc		293	1	4	184		npc\g_killer04	1				15	10	4				"fb_Npc_jh_lyjf01,1,0;fb_Npc_jh_lyjf02,1,0;fb_Npc_jh_lyjf03,1,0;fb_Npc_jh_lyjf04,1,0;fb_Npc_jh_lyjf05,1,0;fb_Npc_jh_lyjf06,1,0;fb_Npc_jh_lyjf07,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_jh_lyjf01			1613	1					11	1			15		6		1			5h	1	1													
NpcKiller_sn09	杀手女	BossNpc		293	1	4	184		npc\g_killer04	1				15	10	4				"fb_Npc_jh_jwdf01,1,0;fb_Npc_jh_jwdf02,1,0;fb_Npc_jh_jwdf03,1,0;fb_Npc_jh_jwdf04,1,0;fb_Npc_jh_jwdf05,1,0;fb_Npc_jh_jwdf06,1,0;fb_Npc_jh_jwdf07,1,0;fb_Npc_jh_jwdf08,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"	0	15	2		2		5													-1					2															0	0	0				1000		2000						30			fb_Npc_jh_jwdf01			1614	1					11	1			15		6		1			1h	1	1													
																																																																																																																
	//新龙门客栈																																																																																																															
bossclone0020001	曹正卿	BossNpc	456	89	7		174	0	npc\fbboss00021		icon\monster\fbboss00021.png			60	10	5				"bossclone002001_01,1,0;clone002_tznh,1,0;bossclone002001_bgss,1,0;bossclone002001_chz,1,0;bossclone002001_hssy,1,0;bossclone002001_lhl,1,0;bossclone002001_xiansha,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0				s_r_npcitem330	sword1_1	2	stand		-1					1									102002		102500-102501				0	0	0		100	-1	2000	20	500	1		10			100	1			1024		278				2		5			20	15	100	4						1	1													
bossclone0020002	里把耶尔	BossNpc	455	89	7		174	0	npc\fbboss002001	1.22	icon\monster\fbboss002001.png			60	10	5				"bossclone002002_01,1,0;clone002_tznh,1,0;bossclone002002_zmyj,1,0;bossclone002002_hsqj,1,0;bossclone002002_fszm,1,0;bossclone002002_zg,1,0;bossclone002002_bn,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0				b_r_2	blade1_1	1	stand		-1					1									102003		102502-102503				0	0	0		100	-1	2000	20	500	1		10			100	1			1035		253				3		5			20	15	100	4						1	1													
bossclone0020003	霍督山	BossNpc	455	89	7		174	0	npc\fbboss00025		icon\monster\fbboss00025.png			60	10	5				"bossclone002003_01,1,0;clone002_tznh,1,0;bossclone002003_ldhz,1,0;bossclone002003_hsqj,1,0;bossclone002003_zcwm,1,0;bossclone002003_hl,1,0"	0	10	1.5	1	2	600000	600000	600000		1	0				b_r_npcitem040b	blade1_1	1	stand		-1					1											102504-102505				0	0	0		100	-1	2000	20	500	1		10			100	1			1026		279				3		5			20	15	100	4						1	1													
bossclone0020004	周志安	BossNpc	455	89	7		174	0	npc\fbfunnpc00031	0.905	icon\monster\fbfunnpc00031.png			59	10	5				"bossclone002004_01,1,0;clone002_tznh,1,0;bossclone002004_lxgy,1,0;bossclone002004_zdcy,1,0;bossclone002004_fbhy,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0				s_r_npcitem324	sword1_1	2	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1021	"1024,1;1030,1;1038,1;1039,1;1036,1;1035,1"	280				1		5			20	15	100	4						1	1													
bossclone0020005	常笑痴	BossNpc	454	83	7		174	0	npc\fbboss00022		icon\monster\fbboss00022.png			59	10	5				"bossclone002005_01,1,0;clone002_tznh,1,0;bossclone002005_dmfs,1,0;bossclone002005_hsqj,1,0;bossclone002005_chlr,1,0;bossclone002005_yxhc,1,0"	0	20	2.5	1	2	600000	600000	600000		1	0				s_r_npcitem313	sword1_1	2	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1024		281				2		5			20	15	100	4						1	1													
bossclone0020006	邱无言	BossNpc	454	83	7		174	0	npc\fbfunnpc00021	0.87	icon\monster\fbfunnpc00021.png			59	10	5				"bossclone002006_01,1,0;clone002_tznh,1,0;bossclone002006_hkhl,1,0;bossclone002006_zjmy,1,0;bossclone002006_hsqj,1,0;bossclone002006_mztx,1,0"	0	10	2.5	1	2	600000	600000	600000		1	0				s_r_npcitem223	sword1_2	2	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1021	"1037,1;1024,1;1030,1;1020,0;1038,1;1039,1;1036,1"	282				1		5			20	15	100	4						1	1													
bossclone0020007	金怀玉	BossNpc	453	83	7		174	0	npc\fbfunnpc00024	0.875	icon\monster\fbfunnpc00024.png			59	10	5				"bossclone002007_01,1,0;clone002_tznh,1,0;bossclone002007_lyff,1,0;bossclone002007_bbcy,1,0;bossclone002007_cdbl,1,0;bossclone002007_kslw,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0					hand1_2	0	stand		-1					1											102506-102507				0	0	0		100	-1	2000	20	500	1		10			100	1			1022	"1024,1;1030,1;1038,1;1039,1;1036,1;1033,1;1032,1;1031,1"	254				4		5			20	15	100	4						1	1													
bossclone0020008	何休	BossNpc	453	83	7		166	0	npc\fbfunnpc00027a		icon\monster\fbfunnpc00027.png			60	10	5				"bossclone002008_01,1,0;clone002_tznh,1,0;bossclone002008_l,1,0;bossclone002008_s,1,0;bossclone002008_h,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0					lstuff1_1	0	lst_stand_1		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1034						2		5			20	15	100	4						1	1													
bossclone0020009	贾朝	BossNpc	454	83	7		174	0	npc\fbboss00023		icon\monster\fbboss00023.png			58	10	5				"bossclone002009_01,1,0;clone002_tznh,1,0;bossclone002009_zfsy,1,0;bossclone002009_fsmm,1,0;bossclone002009_sfhq,1,0"	0	7	2.5	1	2	600000	600000	600000		1	0				b_r_npcitem501	stuff1_1		stand		-1					1									102004		102504-102505				0	0	0		100	-1	2000	20	500	1		10			100	1			1036		283				2		5			20	15	100	4						1	1													
bossclone0020010	陆小江	BossNpc	452	83	7		166	0	npc\fbboss00026		icon\monster\fbboss00026.png			58	10	5				"bossclone002010_01,1,0;clone002_tznh,1,0;bossclone002010_lsba,1,0;bossclone002010_klsx,1,0;bossclone002010_wlkh,1,0;bossclone002010_xjrt,1,0"	0	7	2.5	1	2	600000	600000	600000		1	0				s_r_npcitem202	sword1_1	2	stand		-1					1											102504-102505				0	0	0		100	-1	2000	20	500	1		10			100	1			1036		284				2		5			20	15	100	4						1	1													
bossclone0020011	曹冲	BossNpc	452	83	7		166	0	npc\fbboss00027		icon\monster\fbboss00027.png			58	10	5				"bossclone002011_01,1,0;clone002_tznh,1,0;bossclone002011_zg,1,0;bossclone002011_spsz,1,0;bossclone002011_dfcy,1,0;bossclone002011_gsws,1,0"	0	20	2.5	1	2	600000	600000	600000		1	0				db_rl_npcitem325/325	dax1_1		stand		-1					1											102504-102505				0	0	0		100	-1	2000	20	500	1		10			100	1			1024		285				2		5			20	15	100	4						1	1													
bossclone0020012	铁弼	BossNpc	452	83	7		174	0	npc\monster190y		icon\monster\monster190.png			58	10	5				"bossclone002012_01,1,0;clone002_tznh,1,0;bossclone002012_sbf,1,0;bossclone002012_zmyx,1,0;bossclone002012_zmtz,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0				db_rl_npcitem024	dax1_1	11	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1023	"1037,1;1025,1;1027,1;1090,1;1091,1;1092,1"	286				4		5			20	15	100	4						1	1													
bossclone0020013	贺彪	BossNpc	454	89	7		174	0	npc\fbboss00024		icon\monster\fbboss00024.png			58	10	5				"bossclone002013_01,1,0;clone002_tznh,1,0;bossclone002013_hsps,1,0;bossclone002013_tdgh,1,0;bossclone002013_qrws,1,0;bossclone002013_mh,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0				b_r_npcitem318	blade1_1	1	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1025	"1023,1;1029,1;1031,1;1021,1;1022,1;1030,1;1033,1"	287				4		5			20	15	100	4						1	1													
bossclone0020014	董遒	BossNpc	452	77	7		174	0	npc\fbfunnpc00030		icon\monster\fbfunnpc00030.png			57	10	5				"bossclone002014_01,1,0;clone002_tznh,1,0;bossclone002014_sxwxf,1,0;bossclone002014_xxys,1,0;bossclone002014_jgzx,1,0"	0	30	2.5	1	2	600000	600000	600000		1	0				b_r_npcitem329	blade1_1	1	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1030	"1029,1;1024,1"	251				4		5			20	15	100	4						1	1													
bossclone0020015	朱鉴之	BossNpc	452	77	7		174	0	npc\fbfunnpc00029a		icon\monster\fbfunnpc00029.png			58	10	5				"bossclone002015_01,1,0;clone002_tznh,1,0;bossclone002015_szqk,1,0;bossclone002015_qfsly,1,0;bossclone002015_whczg,1,0"	0	30	2.5	1	2	600000	600000	600000		1	0					hand_0		stand		-1					1							102002-102003				102001-102005				0	0	0		100	-1	2000	20	500	1		10			100	1			1029	"1025,1;1027,1;1090,1;1091,1;1092,1"	246				3		5			20	15	100	4						1	1													
bossclone0020016	小勤	BossNpc	452	71	7		166	0	npc\fbfunnpc00023	0.895	icon\monster\fbfunnpc00023.png			58	10	5				"bossclone002016_01,1,0;clone002_tznh,1,0;bossclone002016_mqyj,1,0;bossclone002016_lpsg,1,0;bossclone002016_jzhh,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0				b_r_npcitem061	blade1_1	1	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1023	"1037,1;1090,1;1091,1;1092,1"	288				4		5			20	15	100	4						1	1													
bossclone0020017	司马回风	BossNpc	452	77	7		174	0	npc\fbfunnpc00028	1	icon\monster\fbfunnpc00028.png			57	10	5				"bossclone002017_01,1,0;clone002_tznh,1,0;bossclone002017_ltyj,1,0;bossclone002017_ldz,1,0;bossclone002017_xfc,1,0"	0	30	2.5	1	2	600000	600000	600000		1	0				db_rl_npcitem358/358	dax1_1	0	stand		-1					1							102007		102005		102510				0	0	0		100	-1	2000	20	500	1		10			100	1			1032	"1029,1;1037,1;1025,1;1027,1"	248				2		5			20	15	100	4						1	1													
bossclone0020018	刁不二	BossNpc	452	71	7		174	0	npc\fbfunnpc00025		icon\monster\fbfunnpc00025.png			57	10	5				"bossclone002018_01,1,0;clone002_tznh,1,0;bossclone002018_pyd,1,0;bossclone002018_tgd,1,0;bossclone002018_pdjnd,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0					hand1_1	0	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1022	"1020,0;1033,1;1032,1;1031,1"	289				4		5			20	15	100	4						1	1													
bossclone0020019	来顺	BossNpc	452	71	7		174	0	npc\monster313	0.905	icon\monster\monster313.png			56	10	5				"bossclone002019_01,1,0;clone002_tznh,1,0;bossclone002019_04,1,0;bossclone002019_05,1,0"	0	3	2.5	1	2	600000	600000	600000		1	0					hand1_1	0	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1022	"1020,0;1033,1;1032,1;1031,1"	290				4		5			20	15	100	4						1	1													
bossclone0020020	小黑	BossNpc	452	71	7		174	0	npc\monster312	0.86698	icon\monster\monster312.png			56	10	5				"bossclone002020_01,1,0;clone002_tznh,1,0;bossclone002020_04,1,0;bossclone002020_05,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0					hand1_1	0	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1022	"1020,0;1033,1;1032,1;1031,1"	291				4		5			20	15	100	4						1	1													
bossclone0020021	三子	BossNpc	452	71	7		166	0	npc\fbfunnpc00026	1	icon\funcnpc\worldnpc454.png			56	10	5				"bossclone002021_01,1,0;clone002_tznh,1,0;bossclone002021_04,1,0;bossclone002021_05,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0					hand1_1	0	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1022	"1020,0;1033,1;1032,1;1031,1"	292				4		5			20	15	100	4						1	1													
bossclone0020022	崔杨	BossNpc	452	71	7		166	0	npc\fb_monster382		icon\monster\monster382.png			57	10	5				"bossclone002022_01,1,0;clone002_tznh,1,0;bossclone002022_04,1,0;bossclone002022_05,1,0"	0	20	2.5	1	2	600000	600000	600000		1	0				b_r_2	blade1_1	1	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1020		247				3		5			20	15	100	4						1	1													
bossclone0020023	戍兵统领	BossNpc	452	71	7		166	0	npc\fb_monster483		icon\monster\monster483.png			56	10	5				"bossclone002023_01,1,0;clone002_tznh,1,0;bossclone002023_04,1,0;bossclone002023_05,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0				lsp_r_npcitem060	lspear1_1	33	lst_stand_1		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1024		293				3		5			20	15	100	4						1	1													
bossclone0020024	胡兵千夫长	BossNpc	452	71	7		166	0	npc\monster480	1.065	icon\monster\monster480.png			56	10	5				"bossclone002024_01,1,0;clone002_tznh,1,0;bossclone002024_04,1,0;bossclone002024_05,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0				b_r_npcitem329	blade1_1	33	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1035		294				3		5			20	15	100	4						1	1													
bossclone0020025	锦衣卫督军	BossNpc	452	77	7		166	0	npc\fb_monster383		icon\monster\monster383.png			56	10	5				"bossclone002025_01,1,0;clone002_tznh,1,0;bossclone002025_04,1,0;bossclone002025_05,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0				b_r_npcitem329	blade1_1	1	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1024;1038	"1021,1"	295				3		5			20	15	100	4						1	1													
bossclone0020026	黑骑士头领	BossNpc	452	77	7		166	0	npc\fb_monster381		icon\monster\monster381.png			56	10	5				"bossclone002026_01,1,0;clone002_tznh,1,0;bossclone002026_04,1,0;bossclone002026_05,1,0"	0	15	2.5	1	2	600000	600000	600000		1	0				b_r_npcitem329	blade1_2	1	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1024;1039	"1021,1"	296				3		5			20	15	100	4						1	1													
bossclone0020027	碧露	BossNpc	452	71	7		174	0	npc\fbfunnpc00032	0.89	icon\monster\fbfunnpc00032.png			58	10	5				"bossclone002027_01,1,0;clone002_tznh,1,0;bossclone002027_04,1,0;bossclone002027_05,1,0"	0	30	2.5	1	2	600000	600000	600000		1	0					hand1_2	0	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1031	"1029,1;1025,1;1027,1;1090,1;1091,1;1092,1"	252				4		5			20	15	100	4						1	1													
bossclone0020028	沈义山	BossNpc	452	83	7		174	0	npc\fb_monster039		icon\monster\monster039.png			56	10	5				"bossclone002028_01,1,0;clone002_tznh,1,0;bossclone002028_04,1,0;bossclone002028_05,1,0"	0	30	2.5	1	2	600000	600000	600000		1	0					hand2_1	0	stand		-1					1															0	0	0		100	-1	2000	20	500	1		10			100	1			1033	"1029,1;1022,1;1024,1"	255				4		5			20	15	100	4						1	1													
																																																																																																																
	//新暮色之村																																																																																																															
BossClone003yx001	周厉风	BossNpc		69	7	5	4		npc\fbboss003001	1.030654	icon\monster\fbboss003001.png		npc\clone\clone003\bossclone003001.lua	10	10	6				"clone003_zhoulifeng_01,1,0;clone003_zhoulifeng_02,1,0;clone003_zhoulifeng_03,1,0;clone003_zhoulifeng_sxks,1,0;clone003_zhoulifeng_ywsf,1,0"	0	50	2	1	2	3600	300	7200	npc_foundplayer	0	0	clone003_010				dsword1_1				-1					2						"$29001,$29002,$29003"	"$29001,$29002"		"$29001,$29002"		29001-29002			BossClone003002;BossClone003003;BossClone003004;BossClone003005;BossClone003007;BossClone003008;BossClone003009	0	0	0		80	-1	1500	20	1000	1					40				1040		183	1			2		5			20			4						1	1													
BossClone003yx002	魏不羁	BossNpc		69	7	5	4		npc\fbboss003002	0.901124	icon\monster\fbboss003002.png		npc\clone\clone003\bossclone003002.lua	11	10	6				"clone003_weibuji_01,1,0;clone003_weibuji_02,1,0;clone003_weibuji_03,1,0;clone003_weibuji_cltz,1,0;clone003_weibuji_byft,1,0;clone003_weibuji_jzzt,1,0"	0	50	2	1	2	3600	300	7200	npc_foundplayer	0	0	clone003_016				blade1_1				-1					2						"$29004,$29005,$29006"	"$29003,$29004"		"$29003,$29004"		29003-29004			BossClone003001;BossClone003003;BossClone003004;BossClone003005;BossClone003007;BossClone003008;BossClone003009	0	0	0		80	-1	1500	20	1000	1					40				1041		184	1			2		5			20			4						1	1													
