NPC±àºÅ	¶ÔÏóÀàĞÍ	Ãû³Æ	Ä£ĞÍ±àºÅ	Í·Ïñ	NPCÀàĞÍ	NPCÖÖÀàID	ÏìÓ¦·¶Î§	Ñ¡Ôñ²Ù×÷·ÖÀà	Êó±êĞÎ×´	½Å±¾±àºÅ	²É¼¯·¶Î§	²É¼¯Ê±ÌØĞ§Ãû	²É¼¯ºóÌØĞ§Ãû	²É¼¯ºóÌØĞ§³ÖĞøÊ±¼ä£¨ºÁÃë£©	²É¼¯¶¯×÷Ãû	Ë¢ĞÂÊ±¼ä£¨ms£©	¶ÁÌõÊ±¼ä(ms)	²É¼¯ÀàĞÍ	²ÎÊı1	²ÎÊı2	»ØÊÕ	µôÂä	²É¼¯µØµã	×î¶à¿É²É¼¯´ÎÊı	ÌåÁ¦	¹¤¾ßÏŞÖÆID£¨²»ÌîĞ´±íÊ¾Ã»ÓĞÏŞÖÆ£©	¶àÈËÍ¬Ê±²É¼¯£¨Ìî1ÔÊĞí£©	AI±à¼­°ü	´æÔÚÊ±¼ä
Gather0087sl	MineNpc	²ËÀº	npc\itemnpc543	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1		0		taskitem_197sl		1					
Gather0088sl	MineNpc	²ËÀº	npc\itemnpc543	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1		0		taskitem_198sl		1					
Gather0089sl	MineNpc	»¨Àº	npc\itemnpc080	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	85631	0		taskitem_199sl		1					
Gather0090sl	MineNpc	»¨Àº	npc\itemnpc080	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1		0		taskitem_200sl		1					
Gather0091sl	MineNpc	»¨Àº	npc\itemnpc080	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1		0		taskitem_201sl		1					
Gather0092sl	MineNpc	¹ûÀº	npc\itemnpc543	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81116	0		taskitem_202sl		4					
Gather0093sl	MineNpc	¹ûÀº	npc\itemnpc543	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1		0		taskitem_203sl		1					
Gather0094sl	MineNpc	¹ûÀº	npc\itemnpc543	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1		0		taskitem_204sl		1					
Gather0095sl	MineNpc	¹ûÀº	npc\itemnpc543	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	80420	0		taskitem_205sl		1					
Gather0096sl	MineNpc	¹ûÀº	npc\itemnpc543	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	80429	0		taskitem_206sl		1					
Gather0097sl	MineNpc	·ÅÒÂ·şµÄÀº×Ó	npc\itemnpc544	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	80922;84203	0		taskitem_194sl		1					
Gather0098sl	MineNpc	Âí²İ	npc\itemnpc064	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	80348	0		taskitem_211sl		1					
Gather0099sl	MineNpc	Î¶Ïã²İ	npc\cj_040006	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	80355	0		taskitem_213sl		1					
Gather0100sl	MineNpc	É¹ÒªµÄÂ¨×Ó	npc\itemnpc175	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	80361	0		taskitem_80sl		1					
Gather0101sl	MineNpc	¿İ²İ¶Ñ	npc\itemnpc087	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	80365	0		taskitem_214sl		1					
Gather0102sl	MineNpc	Ğ¡±¦µÄÁãÊ³	npc\itemnpc174	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	80407	0		taskitem_216sl		1					
Gather0103sl	MineNpc	Æ½¹½	npc\itemnpc401	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	80421	0		taskitem_218sl		1					
Gather0104sl	MineNpc	¶¾ÉßµÄÊ¬Ìå	npc\monster117	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3		light_move_97	3000	interact017	5000	5000	1	80878	0		taskitem_46sl		1					
Gather0001fj	MineNpc	¿ó¹¤´¸	npc\itemnpc207	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	86350	0		taskitem_8fj		1					
Gather0002fj	MineNpc	³µÇ°×Ó	npc\itemnpc452	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	86352	0		taskitem_12fj		1					
Gather0003fj	MineNpc	ÂíÎ²²İ	npc\itemnpc219	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	86352	0		taskitem_13fj		1					
Gather0004fj	MineNpc	É½Êó²İ	npc\itemnpc455	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	86352	0		taskitem_14fj		1					
Gather0005fj	MineNpc	¹ûÊ÷	npc\itemnpc448	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	86355	0		taskitem_15fj		1					
Gather0006fj	MineNpc	ËáÉ¬µÄÒ°¹û	npc\itemnpc454	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	86358	1		taskitem_6fj		1					
Gather0007fj	MineNpc	¹Ù¸®ÎäÆ÷	npc\itemnpc509	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	86359	0		taskitem_16fj		1					
Gather0008fj	MineNpc	³µÇ°×Ó	npc\itemnpc452	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	86360	0		taskitem_12fj		1					
Gather0009fj	MineNpc	É½Êó²İ	npc\itemnpc455	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	86360	0		taskitem_14fj		1					
Gather0010fj	MineNpc	Ò°¹ûÊ÷	npc\itemnpc448	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	86360	0		taskitem_15fj		1					
Gather0001lcx	MineNpc	Çà¿İ²İ	npc\cj_040003	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	34485	0		taskitem_002lcx		1					
Gather0002lcx	MineNpc	ÜßÇà²İ	npc\cj_040007	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	34493	0		taskitem_006lcx		1					
Gather0003lcx	MineNpc	ºÚË¿ÑªÉß	npc\cj_101030a	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	34494	0		taskitem_008lcx		1					
Gather0004lcx	MineNpc	»ğÈÛ±ù²Ï	npc\itemnpc082	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	34494;34498	0		taskitem_009lcx		1					
Gather0005lcx	MineNpc	¾ÆÌ³¶Ñ	npc\itemnpc470	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	34500;80020	0		taskitem_011lcx		10					
Gather0006lcx	MineNpc	Ä¾²Ä¶Ñ	npc\itemnpc038	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	34510	0		taskitem_017lcx		1					
Gather0007lcx	MineNpc	»ğ°Ñ	npc\itemnpc079	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	34510	0		taskitem_018lcx		1					
Gather0008lcx	MineNpc	Ô´éÅ²İ	npc\itemnpc204	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	34512	0		taskitem_023lcx		1					
Gather0009lcx	MineNpc	»ÆÊóÀÇ	npc\monster001	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	34506	0		taskitem_025lcx		1					
Gather0010lcx	MineNpc	Ê¯»Ò·Û	npc\CJ_101001	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	34516	0		taskitem_015lcx		1					
Gather0011lcx	MineNpc	Ğ«×Ó	npc\monster013	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	34512	0		taskitem_022lcx		1					
Gather0012lcx	MineNpc	Ä¾²Ä¶Ñ	npc\itemnpc038	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	26342	0		taskitem_030lcx		1					
									28															1					
Gather0001zf	MineNpc	µ±¹é	npc\cj_040047	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83151	0		taskitem_1zf		1					
Gather0002zf	MineNpc	èÛè½	npc\cj_150250	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83152	0		taskitem_2zf		1					
Gather0003zf	MineNpc	 ÍÁ¶¹	npc\cj_106026a	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83153	0		taskitem_3zf		1					
Gather0004zf	MineNpc	Òø¶ú	npc\cj_160001a2	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83156	0		taskitem_4zf		1					
Gather0005zf	MineNpc	Ê¯Öñ»¨	npc\cj_040201	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83157	0		taskitem_5zf		1					
Gather0006zf	MineNpc	ÏÉÈË²İ	npc\cj_040004	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83160	0		taskitem_6zf		1					
Gather0007zf	MineNpc	»îÑª²İ	npc\cj_040018	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83161	0		taskitem_7zf		1					
Gather0008zf	MineNpc	ÜòÜß²İ	npc\cj_040003	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83164	0		taskitem_8zf		1					
Gather0009zf	MineNpc	ÓêÒ¹²İ	npc\cj_040024	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83164	0		taskitem_9zf		1					
Gather0010zf	MineNpc	Ò°²Ë	npc\cj_041210a	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83165	0		taskitem_10zf		1					
Gather0011zf	MineNpc	Ò°¹û	npc\cj_040020	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83165	0		taskitem_11zf		1					
Gather0012zf	MineNpc	 ²İÒ©	npc\cj_040037	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83158	0		taskitem_12zf		1					
Gather0013zf	MineNpc	´ĞÇà²İ	npc\cj_040041	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83252	0		taskitem_15qy		1					
Gather0014zf	MineNpc	²¼´ü	npc\itemnpc439	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83253	0		taskitem_16qy		1					
Gather0015zf	MineNpc	×Ï¾§»¨	npc\itemnpc452	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83254	0		taskitem_17qy		1					
Gather0016zf	MineNpc	¸ÉÔïÄ¾²Ä	npc\itemnpc431	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83257	0		taskitem_18qy		1					
Gather0017zf	MineNpc	ÏÉÖ¥²İ	npc\cj_040004	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83259	0		taskitem_19qy		1					
Gather0018zf	MineNpc	ĞÅÍ½ÊÖÔı	npc\itemnpc047	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83261	0		taskitem_20qy		1					
Gather0019zf	MineNpc	ÑªÆĞÌá	npc\itemnpc401	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83264	0		taskitem_21qy		1					
Gather0020zf	MineNpc	ÇàĞÓ¹û	npc\itemnpc536	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83267	0		taskitem_22qy		1					
Gather0021zf	MineNpc	Ò»Ì³Ã×¾Æ	npc\itemnpc001	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83268	0		taskitem_23qy		1					
Gather0022zf	MineNpc	Çà»¨²İ	npc\cj_ts0002a	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83269	0		taskitem_24qy		1					
Gather0023zf	MineNpc	·çÇÇ»¨	npc\cj_160200b2	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83270	0		taskitem_25qy		1					
Gather0024zf	MineNpc	·¢ô¢	npc\itemnpc177	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83270	0		taskitem_26qy		1					
Gather0025zf	MineNpc	Çı¶¾Á«	npc\cj_041060b	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83271	0		taskitem_27qy		1					
Gather0026zf	MineNpc	ÎŞ»¨¹û	npc\cj_040045	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84103	0		taskitem_13zf		1					
Gather0027zf	MineNpc	Ò°¹û	npc\cj_040020	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84104	0		taskitem_14zf		1					
Gather0028zf	MineNpc	Ò©²İ	npc\cj_040037	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84105	0		taskitem_25zf		1					
Gather0029zf	MineNpc	 Ä¢¹½	npc\cj_ty0002c	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84106	0		taskitem_15zf		1					
Gather0030zf	MineNpc	Ò°²Ë	npc\cj_041210a	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84107	0		taskitem_16zf		1					
Gather0031zf	MineNpc	¸Ê²İ	npc\itemnpc206	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84108	0		taskitem_17zf		1					
Gather0032zf	MineNpc	ĞÜµ¨²İ	npc\itemnpc220	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84108	0		taskitem_18zf		1					
Gather0033zf	MineNpc	×Ï½ğ²İ	npc\cj_150001	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84109	0		taskitem_19zf		1					
Gather0034zf	MineNpc	ÂüÍÓÂŞ	npc\cj_106020c	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84109	0		taskitem_20zf		1					
Gather0035zf	MineNpc	ÌìÏß²İ	npc\cj_150001	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84113	0		taskitem_21zf		1					
Gather0036zf	MineNpc	»Ø»ê²İ	npc\cj_040048	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84114	0		taskitem_22zf		1					
Gather0037zf	MineNpc	ÏÉÈË»¨	npc\cj_160200b2	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84116	0		taskitem_23zf		1					
Gather0038zf	MineNpc	ÈËÉí²İ	npc\cj_040048	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84117	0		taskitem_24zf		1					
Gather0039zf	MineNpc	ÁøÌõ	npc\itemnpc431	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83753	0		taskitem_26zf		1					
Gather0040zf	MineNpc	À¶İ·²İ	npc\cj_106020c	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83754	0		taskitem_27zf		1					
Gather0041zf	MineNpc	´ĞÇà²İ	npc\cj_040041	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83755	0		taskitem_28zf		1					
Gather0042zf	MineNpc	 ÇàĞÓ¹û	npc\itemnpc211	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83756	0		taskitem_29zf		1					
Gather0043zf	MineNpc	ÏÉº×²İ	npc\cj_040017	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83757	0		taskitem_30zf		1					
Gather0044zf	MineNpc	½â¾¥²İ	npc\itemnpc228	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83758	0		taskitem_31zf		1					
Gather0045zf	MineNpc	½ğ´¯²İ	npc\itemnpc215	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83758	0		taskitem_32zf		1					
Gather0046zf	MineNpc	¶Ï³¦²İ	npc\itemnpc454	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83759	0		taskitem_33zf		1					
Gather0047zf	MineNpc	³àÉ«ÌÙ	npc\itemnpc453	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83759	0		taskitem_34zf		1					
Gather0048zf	MineNpc	Ö¹Ñª²İÒ©	npc\itemnpc220	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83763	0		taskitem_35zf		1					
Gather0049zf	MineNpc	ÆßÏÉ²İ	npc\itemnpc066	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83764	0		taskitem_36zf		1					
Gather0050zf	MineNpc	³ıĞÈ²İ	npc\itemnpc219	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83766	0		taskitem_37zf		1					
Gather0051zf	MineNpc	Éáİæ²İ	npc\itemnpc064	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83767	0		taskitem_38zf		1					
				icon\funcnpc\task.png				2	28																				
				icon\funcnpc\task.png				2	28																				
				icon\funcnpc\task.png				2	28																				
Gather0001wu	MineNpc	ÌÒÊ÷	npc\itemnpc210	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81502	0		taskitem_1w		1000000					
Gather0002wu	MineNpc	ÄşÉñ²İ	npc\itemnpc220	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81503	0		taskitem_2w		1					
Gather0003wu	MineNpc	»Æ½ğÉ¡	npc\itemnpc204	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81504	0		taskitem_3w		1					
Gather0004wu	MineNpc	Ê÷Ö¦	npc\itemnpc038	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81507	0		taskitem_4w		1000000					
Gather0005wu	MineNpc	¶ªÊ§µÄÇ®´ü	npc\itemnpc439	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81509	0		taskitem_5w		1					
Gather0006wu	MineNpc	±»ÇÀ×ßµÄÒÂ·ş	npc\itemnpc135	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81511	0		taskitem_6w		1					
Gather0007wu	MineNpc	×°×ÅÆå×ÓµÄÏä×Ó	npc\itemboxnpc001	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81514	0		taskitem_7w		1					
Gather0008wu	MineNpc	Éí·İĞÅÎï	npc\itemnpc129	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81517	0		taskitem_8w		1					
Gather0009wu	MineNpc	²ñ»ğ	npc\itemnpc206	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81518	0		taskitem_9w		1					
Gather0010wu	MineNpc	Í·îÎ	npc\itemnpc177	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81519	0		useitem_003w		1					
Gather0011wu	MineNpc	ÖñËñ	npc\cj_040012	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81520	0		taskitem_11w		1					
Gather0012wu	MineNpc	İ«ÜÄ	npc\cj_040002	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81520	0		taskitem_12w		1					
Gather0013wu	MineNpc	±¦½£	npc\itemnpc205	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	81521	0		taskitem_13w		1					
Gather0015wu	MineNpc	ÉñÃØµÄ¹ê¼×	npc\cj_101013	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84051;84052	0		taskitem_15w		1					
Gather0016wu	MineNpc	¶¾ÉàÀ¼	npc\cj_040048	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	84053;84063	0		taskitem_16w		1					
Gather0017wu	MineNpc	ÏÉÈËÕÆ	npc\cj_040010	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83700;83702	0		taskitem_21w		1					
Gather0018wu	MineNpc	Èë¹ØÆ¾Ö¤	npc\itemnpc047	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83701	0		taskitem_22w		1					
Gather0019wu	MineNpc	Öé±¦Ïä	npc\itemnpc005a	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83703;83714	0		taskitem_23w		3					
Gather0020wu	MineNpc	ÃÜĞÅ	npc\itemnpc475	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83716	0		taskitem_25w		1					
Gather0021wu	MineNpc	ÀñÇ©Ïä	npc\itemnpc428	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83719	0		taskitem_26w		1000000					
Gather0022wu	MineNpc	¹ÈÇàÖñµÄÊ¬Ìå	npc\itemnpc230	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	28494	0		taskitem_34w		1000000					
Gather0023wu	MineNpc	¶ªÊ§µÄÍæ¾ß	npc\itemnpc482	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	28499	0		taskitem_36w		1					
Gather0024wu	MineNpc	Ş¯Ò¶Ü¿Ïã	npc\cj_040008	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	28533	0		taskitem_41w		1					
				icon\funcnpc\task.png				2	28																				
Gather0001qy	MineNpc	ÜòÜß	npc\cj_040200	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83203	0		taskitem_1qy		1					
Gather0002qy	MineNpc	½ğÒø»¨	npc\itemnpc168	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83204	0		taskitem_2qy		1					
Gather0003qy	MineNpc	µ±¹é	npc\cj_040047	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83205	0		taskitem_3qy		1					
Gather0004qy	MineNpc	¸Ê²İ	npc\itemnpc206	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83208;83702	0		taskitem_4qy		1					
Gather0005qy	MineNpc	Ò»À¦²ñÄ¾	npc\itemnpc431	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83209	0		taskitem_5qy		1					
Gather0006qy	MineNpc	Ş½Ïã	npc\cj_040003	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83210	0		taskitem_6qy		1					
Gather0007qy	MineNpc	Äµµ¤»¨	npc\itemnpc212	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83215	0		taskitem_7qy		1					
Gather0008qy	MineNpc	¹ğ»¨	npc\cj_030300	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83216	0		taskitem_8qy		1					
Gather0009qy	MineNpc	èÛè½	npc\cj_150250	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83217	0		taskitem_9qy		1					
Gather0010qy	MineNpc	Èí×Ï²İ 	npc\cj_150001	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83218	0		taskitem_10qy		1					
Gather0011qy	MineNpc	÷êÏã	npc\itemnpc174	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83219	0		taskitem_11qy		1					
Gather0012qy	MineNpc	Â¹È×	npc\itemnpc128	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83220;85605	0		taskitem_12qy		1					
Gather0013qy	MineNpc	»Æ¾«	npc\itemnpc213	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83221	0		taskitem_13qy		1					
Gather0014qy	MineNpc	±î¼×	npc\cj_101013	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83222	0		taskitem_14qy		1					
				icon\funcnpc\task.png				2	28																				
Gather0030qy	MineNpc	ÄÁ²İ	npc\cj_040017	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83223	0		taskitem_30qy		1					
Gather0031qy	MineNpc	ÂíÎ²²İ	npc\itemnpc064	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83224	0		taskitem_31qy		1					
Gather0032qy	MineNpc	¾Õ»¨	npc\cj_040038	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83225	0		taskitem_32qy		1					
