NPC编号	对象类型	ini注释名称	NPC乞讨信息	表现AI包编号	NPC类型	选择操作	鼠标形状	停留时间	是否转身	走路速度	跑步速度	武器持握方式	模型编号	性别	模型半径	图片	出生状态	npc声音	组成材料	武器名称	NPC种类ID	脚本编号	是否能接镖	触发特效	AI类型	巡逻模式	巡逻半径	路径ID	是否随机出现	响应范围	门派	称号	籍贯	阵营	名字表序号	生平表序号	身份参数01	身份参数2	身份参数3	对话规则	踢馆专用关联NPC	生平	能否切磋	随机对话	下棋玩家的最小等级	NPC身上挂的棋谱包	NPC事件包编号	进入切磋前对话	结束切磋后对话	空闲状态对话	碰撞时对话	实力包编号	级别	修为经验	怪物强度	掉落	武器类型	锁定位移攻击	禁播受击动作	拾取权限清空时间	无拾取物消失时间	最大消失时间	附加随机能力编号	普通攻击	技能表	主动被动	固定NPC重生时间	敌人NPC编号表	队友编号	能否攻击	能不能被攻击	不能被杀死	攻防比重	防御概率	"战斗频率,毫秒"	"追击范围,米"	无法被硬直	锁定技能间隔	召唤ID	召唤半径	召唤类型	表演概率	表演时间	势力归属	势力关系表	战斗开始的召唤ID	NPC交互停留时间	门派职权	初始动作固定帧播放	商店ID	洗红名功能	仓库ID	职业ID	宝石游戏NPC ID	接任务表	交任务表	可以加入的门派表	可获得的身份表	复活点	落脚点	驿站	输入关系包编号	是否有公会功能	帮派地块购买	是否有门派战功能	运镖编号	是否有帮派仓库	所属帮会地块编号	AI编辑包	善恶参数	直接触发	对话类型	地位评分	世界触发器相关	报复等级	报复手段	是否可结婚	格挡方式(-1表示不格挡)	模型缩放	存在时间	退出发声对话	是否预载入模型	是否可被捕捉	捕捉道具	桃花岛骑鱼QTE	天气包	只关心距离脱离战斗	优先显示	动作集
JlgNpc193	CommonNpc	欧阳晓月		8	89	2	2			1.3	4.8	hand1_2	npc\monster143			icon\monster\monster143.png					0				3	0	0			20				1			1	4	4	talkrule010404			1				159;175;176;184;195					1	8		1											1						1			2000	15		2000						1		0	10																							2			0																
JlgNpc194	CommonNpc	星魁（极乐谷中）		8	89	2	2			1.25	4	hand1_1	npc\monster258			icon\monster\monster258.png					0				3	0	0			20				1			6	2	2	talkrule060202			1				161;173;179;187;193					1	7		1											1						1			2000	15		2000						1		0	10								48024;	48032;														4			0																
JlgNpc195	CommonNpc	陆云霄		8	88	2	2			1.25	4	hand1_1	npc\worldnpc545			icon\funcnpc\worldnpc545.png					0				3	0	0			20				0			6	1	5	talkrule060105			1				159;175;176;184;195					1	10		1											1						1			2000	15		2000						1		0	10																							1			0																
JlgNpc196	CommonNpc	王醉		8	89	2	2			1.25	4	sword2_1	npc\monster379			icon\funcnpc\monster379.png				s_r_npcitem087	0	npc\npc_qiecuo_change.lua			3	0	0			20				1			1	4	4	talkrule010404			1				159;175;176;184;195					1	8		1											1						1			2000	15		2000						1		0	10								48018;	48017;														2			0																
JlgNpc197	CommonNpc	聂冰（斗南院）		8	89	2	2			1.3	4.8	hand1_2	npc\worldnpc085			icon\funcnpc\worldnpc085.png					0				3	0	0			20				1			6	2	2	talkrule060202		zhuanyong_446	1				161;173;179;187;193					4	16		1										"task_boss_yjjf_mlcz,1,75;task_boss_yjjf_jdmj,1,50;task_boss_yjjf_djhf,1,50"	1						1			2000	15		2000						1		0	10								48020;48021;48022;	48019;48020;48021;														1			0																
JlgNpc198	CommonNpc	欧阳晓月		8	89	2	2			1.3	4.8	hand1_2	npc\monster143			icon\monster\monster143.png					0				3	0	0			20				1			1	4	4	talkrule010404			1				159;175;176;184;195					1	8		1											1						1			2000	15		2000						1		0	10								48031;	48030;														2			0																
JlgNpc199	CommonNpc	老尼		8	89	2	2			1.3	4.8	hand1_2	npc\monster602			icon\monster\monster144.png					0				3	0	0			20				1									1									1	8		1											1						1			2000	15		2000						1		0	10																							1			0																
JlgNpc200	CommonNpc	虞绾绾		8	89	2	2			1.3	4.8	hand1_2	npc\worldnpc747			icon\funcnpc\worldnpc747.png					0				3	0	0			20				1			1	4	4				1									1	8		1											1						1			2000	15		2000						1		0	10								84625;84639;	84624;84638;														1			0																
JlgNpc201	CommonNpc	陆倩娘		8	89	2	2			1.3	4.8	hand1_2	npc\fbboss021003_03			icon\funcnpc\fbboss021003_03.png					0				3	0	0			20				1			1	4	4				1									1	8		1											1						1			2000	15		2000						1		0	10								84627;84641;	84626;84640;														1			0																
JlgNpc202	CommonNpc	隐风		8	89	2	2			1.3	4.8	hand_0	npc\worldnpc074			icon\funcnpc\worldnpc074.png					0				3	0	0			20				1			1	4	4				1									1	8		1											1						1			2000	15		2000						1		0	10								84642;	84627;84641;														1			0																
JlgNpc203	CommonNpc	张青远		8	89	2	2		0	1.25	4	hand1_1	npc\worldnpc544			icon\funcnpc\worldnpc544.png					0				3	0	0			8				1			1	4	4	talkrule010404			1				159;175;176;184;195					2	17		1											1						1			2000	15		2000						1		0	10								84622;84623;	84621;84622;84623;														2			0																
JlgNpc204	CommonNpc	毒使弟子		8	89	2	2			1.3	4.8	hand1_2	npc\worldnpc784			icon\funcnpc\worldnpc784.png					0				3	0	0			20				1			6	1	6	talkrule060106			1									1	2		1											1						1			2000	15		2000						1		0	10																							4			0																
JlgNpc205	CommonNpc	极乐谷密探		8	98	2	2		0	1.25	4	hand1_1	npc\worldnpc785			icon\funcnpc\worldnpc785.png					0				3	0	0			20				1			7	5	2				1									6	28		4											1						1			2000	15		2000						1		0	10																							1			0																
JlgNpc206	CommonNpc	极乐谷密探		8	98	2	2		0	1.25	4	hand1_1	npc\worldnpc785			icon\funcnpc\worldnpc785.png					0				3	0	0			20				1			7	5	2				1									6	28		4											1						1			2000	15		2000						1		0	10																							1			0																
JlgNpc207	CommonNpc	李刚猛		8	292	2	2			1.25	4	hand1_1	npc\worldnpc544			icon\funcnpc\worldnpc544.png					0				3	0	0			20				1			1	4	4	talkrule010404							159;175;176;184;195					1	2		1											1						1			2000	15		2000								0	10																							2			0																
JlgNpc208	CommonNpc	隐风		8	89	2	2			1.3	4.8	hand_0	npc\worldnpc074			icon\funcnpc\worldnpc074.png					0				3	0	0			20				1			1	4	4				1									1	8		1											1						1			2000	15		2000						1		0	10								84646;	84645;														1			0																
JlgNpc209	CommonNpc	虞绾绾		8	89	2	2			1.3	4.8	hand1_2	npc\worldnpc747			icon\funcnpc\worldnpc747.png					0				3	0	0			20				1			1	4	4				1									1	8		1											1						1			2000	15		2000						1		0	10								84645;84647;	84644;84646;														1			0																
JlgNpc210	CommonNpc	陆倩娘		8	89	2	2			1.3	4.8	hand1_2	npc\fbboss021003_03			icon\funcnpc\fbboss021003_03.png					0				3	0	0			20				1			1	4	4				1									1	8		1											1						1			2000	15		2000						1		0	10																							1			0																
JlgNpc212	CommonNpc	江湖人		8	89	2	2		0	1.25	4	hand1_1	npc\worldnpc353			icon\funcnpc\worldnpc353.png					0				3	0	0			20																						1	2		1											1						1			2000	15		2000																	84643;	84642;																	0																
WorldNpc04001	CommonNpc	白莲荷		8	89	2	2			1.3	4.8	hand1_2	npc\funcnpc003			icon\funcnpc\funcnpc003.png					0				3	0	0			20				1			7	2	10	talkrule070210		StoryFP_80					159;175;176;184;195					1	2		1											1						1			2000	15		2000								0	10								84655;84656;84658;	84656;84658;														1			3																
JlgNpc214	CommonNpc	游客		8	89	2	2		0	1.25	4	hand1_1	npc\monster460			icon\monster\monster460.png					0				3	0	0			20																						1	2		1											1						1			2000	15		2000																																			0																
JlgNpc213	CommonNpc	李刚		8	293	2	2			1.25	4	hand1_1	npc\worldnpc544			icon\funcnpc\worldnpc544.png					0				3	0	0			20				1			1	4	4	talkrule010404							159;175;176;184;195					1	2		1											1						1			2000	15		2000								0	10																							2																			
WorldNpc04002	CommonNpc	余贵		8	89	2	2			1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0				3	0	0			20				1			7	5	1	talkrule070501							162;174;178;186;192					1	2		1											1						1			2000	15		2000								0	10								84659;	84659;														1			1																
WorldNpc04003	CommonNpc	张福		8	89	2	2			1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0				3	0	0			20				1			7	2	19	talkrule070219							160;175;176;183;194					1	2		1											1						1			2000	15		2000								0	10																							1			2																
WorldNpc04004	CommonNpc	王有全		8	89	2	2			1.25	4	hand1_1	npc\worldnpc511			icon\funcnpc\worldnpc511.png					0				3	0	0			20				1			7	5	2	talkrule070502							159;175;176;184;195					1	2		1											1						1			2000	15		2000								0	10								48185;48187;48204;	48183;48185;48201;														1			1																
WorldNpc04005	CommonNpc	纪展发 		8	89	2	2			1.25	4	hand1_1	npc\worldnpc219			icon\funcnpc\worldnpc219.png					0				3	0	0			20				1			7	1	14	talkrule070114							161;173;179;187;193					1	2		1											1						1			2000	15		2000								0	10								84707;	84706;84707;														1			3																
WorldNpc04006	CommonNpc	游不误		8	89	2	2			1	1.6	hand_0	npc\worldnpc114			icon\funcnpc\worldnpc114.png					0				3	0	0			20				1			6	2	2	talkrule060202							161;173;179;187;193					1	2		1											1						1			2000	15		2000								0	10									84655;														2			4																
WorldNpc04007	CommonNpc	董万权		8	89	2	2			0.7	1	hand_0	npc\worldnpc108			icon\funcnpc\worldnpc108.png					0				3	0	0			20				1			7	2	11	talkrule070211							162;174;178;186;192					1	2		1											1						1			2000	15		2000								0	10									18002;														1			2																
WorldNpc04008	CommonNpc	纪莫名		8	89	2	2			1.25	4	hand1_1	npc\worldnpc112			icon\funcnpc\worldnpc112.png					0	npc\npc_qiecuo_change.lua			3	0	0			20				1			6	2	1	talkrule060201			1				165;169;176;187;195					1	33		1											1						1			2000	15		2000						1		0	10								48205;48206;48207;48212;48225;48227;48228;	48204;48205;48206;48210;48224;48226;48227;														2			4																
WorldNpc04009	CommonNpc	杜永霸		8	89	2	2			1.25	4	hand1_1	npc\worldnpc112			icon\funcnpc\worldnpc112.png					0				3	0	0			20				1			6	2	1	talkrule060201		StoryMX_92					165;169;176;187;195					1	2		1											1						1			2000	15		2000								0	10								48214;48218;	48212;48217;														2			4																
WorldNpc04010	CommonNpc	贾常山		8	89	2	2			1.25	4	hand1_1	npc\monster039			icon\monster\monster039.png					0				3	0	0			20				1			7	2	19	talkrule070219							160;175;176;183;194					1	2		1											1						1			2000	15		2000								0	10									18003;														1			2																
WorldNpc04011	CommonNpc	茅发		8	89	2	2			1.25	4	hand1_1	npc\worldnpc126			icon\funcnpc\worldnpc126.png					0				3	0	0			20				1			7	5	3	talkrule070503							162;174;182;189;198					1	2		1											1						1			2000	15		2000								0	10																							1			1																
WorldNpc04012	CommonNpc	祝英芝		8	89	2	2			1.3	4.8	hand1_2	npc\worldnpc113			icon\funcnpc\worldnpc113.png					0				3	0	0			20				1			7	4	4	talkrule070404							161;169;177;191;192					1	2		1											1						1			2000	15		2000								0	10								84708;84709;	84708;84709;														1			5																
WorldNpc04013	CommonNpc	田有财		8	89	2	2			1.25	4	hand1_1	npc\funcnpc007			icon\funcnpc\funcnpc007.png					0				3	0	0			20				1			7	2	11	talkrule070211							162;174;178;186;192					1	2		1											1						1			2000	15		2000								0	10																							1			2																
WorldNpc04014	CommonNpc	卢忠		8	89	2	2			1.25	4	hand1_1	npc\worldnpc214			icon\funcnpc\worldnpc214.png					0				3	0	0			20				1			7	2	1	talkrule070201							161;173;179;187;193					1	2		1											1						1			2000	15		2000								0	10								84701;84702;	84701;84702;														1			2																
WorldNpc04015	CommonNpc	卫田		8	89	2	2			1.25	4	hand1_1	npc\worldnpc190			icon\funcnpc\worldnpc190.png					0				3	0	0			20				1			7	2	11	talkrule070211							162;174;178;186;192					1	2		1											1						1			2000	15		2000								0	10																							1			2																
WorldNpc04016	CommonNpc	许猛		8	89	2	2			1.25	4	hand1_1	npc\worldnpc190			icon\funcnpc\worldnpc190.png					0				3	0	0			20				1			7	7	7	talkrule070707							162;174;178;186;192					1	2		1											1						1			2000	15		2000								0	10																							1			3																
WorldNpc04017	CommonNpc	吕围阳		8	89	2	2			1.25	4	hand1_1	npc\worldnpc190			icon\funcnpc\worldnpc190.png					0				3	0	0			20				1			7	7	7	talkrule070707							162;174;178;186;192					1	2		1											1						1			2000	15		2000								0	10																							1			3																
WorldNpc04018	CommonNpc	江尚由		8	89	2	2			1.25	4	hand1_1	npc\worldnpc156			icon\funcnpc\worldnpc485.png					0				3	0	0			20				1			7	2	1	talkrule070201							161;173;179;187;193					1	2		1											1						1			2000	15		2000								0	10																							1			2																
WorldNpc04019	CommonNpc	何中余		8	89	2	2			1.25	4	hand1_1	npc\worldnpc156			icon\funcnpc\worldnpc485.png					0				3	0	0			20				1			7	2	1	talkrule070201							161;173;179;187;193					1	2		1											1						1			2000	15		2000								0	10								6806;6807;6808;	6806;6807;6808;														1			2																
WorldNpc04020	CommonNpc	顾铁柱		8	89	2	2			1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0				3	0	0			20				1			7	2	3	talkrule070203							159;175;176;184;195					1	2		1											1						1			2000	15		2000								0	10																							1			2																
WorldNpc04021	CommonNpc	盛九牛		8	89	2	2			1.25	4	hand1_1	npc\funcnpc001			icon\funcnpc\funcnpc001.png					0				3	0	0			20				1			7	2	3	talkrule070203							159;175;176;184;195					1	2		1											1						1			2000	15		2000								0	10																							1			2																
WorldNpc04022	CommonNpc	象大海		8	89	2	2			1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0				3	0	0			20				1			7	2	3	talkrule070203							159;175;176;184;195					1	2		1											1						1			2000	15		2000								0	10																							1			2																
WorldNpc04023	CommonNpc	顾大嫂		8	89	2	2			1	4.8	hand1_2	npc\worldnpc196			icon\funcnpc\worldnpc196.png					0				3	0	0			20				1			7	2	4	talkrule070204							160;175;176;183;194					1	2		1											1						1			2000	15		2000								0	10																							1			2																
WorldNpc04024	CommonNpc	杜娟月		8	89	2	2			1.3	4.8	hand1_2	npc\worldnpc129			icon\funcnpc\worldnpc129.png					0				3	0	0			20				1			7	2	4	talkrule070204							160;175;176;183;194					1	2		1											1						1			2000	15		2000								0	10								48191;	48189;														1			2																
WorldNpc04025	CommonNpc	徐婆婆		8	89	2	2			1.3	4.8	hand1_2	npc\worldnpc009			icon\funcnpc\worldnpc009.png					0				3	0	0			20				1			7	2	2	talkrule070202							160;175;176;183;194					1	2		1											1						1			2000	15		2000								0	10																							1			2																
WorldNpc04026	CommonNpc	梅友前		8	89	2	2			0.5	4	hand1_1	npc\worldnpc081			icon\funcnpc\worldnpc081.png					0				3	0	0			20				1			7	1	16	talkrule070116							166;175;177;189;195					1	2		1											1						1			2000	15		2000								0	10								48188;48189;48192;	48187;48188;48191;														1			3		3	28													
WorldNpc04027	CommonNpc	异灵童子		8	89	2	2			1.25	4	hand1_1	npc\monster102			icon\monster\monster102.png					0				3	0	0			20				1			6	2	2	talkrule060202		StoryMX_90					161;173;179;187;193					1	2		1											1						1			2000	15		2000								0	10								48215;48216;48217;	48214;48215;48216;														2			4																
WorldNpc04028	CommonNpc	周晓青		8	89	2	2		0	1.25	4	hand1_1	npc\worldnpc178			icon\funcnpc\worldnpc178.png					0				3	0	0			8				1			6	2	2	talkrule060202							161;173;179;187;193					1	2		1											1						1			2000	15		2000								0	10								34750;34751;	34749;34750;														2			4																
WorldNpc04029	CommonNpc	阿盼		8	89	2	2			1.25	4	hand1_1	npc\worldnpc124			icon\funcnpc\worldnpc124.png					0				3	0	0			20				1			7	2	7	talkrule070207							164;173;176;183;194					1	2		1											1						1			2000	15		2000								0	10																							1			1																
WorldNpc04030	CommonNpc	阿冒		8	89	2	2			1.25	4	hand1_1	npc\worldnpc124			icon\funcnpc\worldnpc124.png					0				3	0	0			20				1			7	2	7	talkrule070207							164;173;176;183;194					1	2		1											1						1			2000	15		2000								0	10																							1			1																
WorldNpc04031	CommonNpc	陈公泰		8	89	2	2			1.25	4	hand1_1	npc\worldnpc175			icon\funcnpc\worldnpc175.png					0				3	0	0			20				1			7	2	1	talkrule070201							161;173;179;187;193					1	2		1											1						1			2000	15		2000								0	10																							1			2																
WorldNpc04032	CommonNpc	小涛		8	89	2	2			1.25	4	hand1_1	npc\worldnpc155			icon\funcnpc\worldnpc155.png					0				3	0	0			20				1			7	2	19	talkrule070219							160;175;176;183;194					1	2		1											1						1			2000	15		2000								0	10																							1			2																
WorldNpc04033	CommonNpc	解江龙		8	89	2	2			1.25	4	hand1_1	npc\worldnpc178			icon\funcnpc\worldnpc178.png					0				3	0	0			20				1			7	2	11	talkrule070211							162;174;178;186;192					1	2		1											1						1			2000	15		2000								0	10																							1			2		2	28													
WorldNpc04034	CommonNpc	王小川		8	89	2	2			1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0				3	0	0			20				1			7	5	2	talkrule070502							159;175;176;184;195					1	2		1											1						1			2000	15		2000								0	10																							1			1																
WorldNpc04035	CommonNpc	吕春		8	89	2	2			1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0				3	0	0			20				1			7	5	2	talkrule070502							159;175;176;184;195					1	2		1											1						1			2000	15		2000								0	10																							1			1																
WorldNpc04036	CommonNpc	赵阿元		8	89	2	2			1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0				3	0	0			20				1			7	5	2	talkrule070502							159;175;176;184;195					1	2		1											1						1			2000	15		2000								0	10																							1			1																
WorldNpc04037	CommonNpc	左尘		8	89	2	2			1.35	4.5	hand_0	npc\fbnpc00006			icon\monster\fbnpc00006.png					0				3	0	0			20				1			6	2	1	talkrule060201							165;169;176;187;195					1	2		1											1						1			2000	15		2000								0	10																							4			4																
WorldNpc04038	CommonNpc	右吉		8	89	2	2			1.35	4.5	hand_0	npc\fbnpc00006			icon\monster\fbnpc00006.png					0				3	0	0			20				1			6	2	1	talkrule060201							165;169;176;187;195					1	2		1											1						1			2000	15		2000								0	10																							4			4																
WorldNpc04039	CommonNpc	裘三婆		8	89	2	2			1.3	4.8	hand1_2	npc\monster099			icon\monster\monster099.png					0				3	0	0			20				1			6	2	1	talkrule060201							165;169;176;187;195					1	2		1											1						1			2000	15		2000								0	10								84654;	84654;														4			4																
