NPC±àºÅ	¶ÔÏóÀàÐÍ	ini×¢ÊÍÃû³Æ	NPCÆòÌÖÐÅÏ¢	±íÏÖAI°ü±àºÅ	NPCÀàÐÍ	Ñ¡Ôñ²Ù×÷	Êó±êÐÎ×´	Í£ÁôÊ±¼ä	ÊÇ·ñ×ªÉí	×ßÂ·ËÙ¶È	ÅÜ²½ËÙ¶È	ÎäÆ÷³ÖÎÕ·½Ê½	Ä£ÐÍ±àºÅ	ÐÔ±ð	Ä£ÐÍ°ë¾¶	Í¼Æ¬	³öÉú×´Ì¬	npcÉùÒô	×é³É²ÄÁÏ	ÎäÆ÷Ãû³Æ	NPCÖÖÀàID	½Å±¾±àºÅ	´¥·¢ÌØÐ§	AIÀàÐÍ	Ñ²ÂßÄ£Ê½	Ñ²Âß°ë¾¶	Â·¾¶ID	ÊÇ·ñËæ»ú³öÏÖ	ÏìÓ¦·¶Î§	ÃÅÅÉ	³ÆºÅ	¼®¹á	ÕóÓª	Ãû×Ö±íÐòºÅ	ÉúÆ½±íÐòºÅ	Éí·Ý²ÎÊý1	Éí·Ý²ÎÊý2	Éí·Ý²ÎÊý3	¶Ô»°¹æÔò	ÉúÆ½	Ìß¹Ý×¨ÓÃ¹ØÁªNPC	ÄÜ·ñÇÐ´è	Ëæ»ú¶Ô»°	ÏÂÆåÍæ¼ÒµÄ×îÐ¡µÈ¼¶	NPCÉíÉÏ¹ÒµÄÆåÆ×°ü	NPCÊÂ¼þ°ü±àºÅ	½øÈëÇÐ´èÇ°¶Ô»°	½áÊøÇÐ´èºó¶Ô»°	¿ÕÏÐ×´Ì¬¶Ô»°	Åö×²Ê±¶Ô»°	ÊµÁ¦°ü±àºÅ	¼¶±ð	ÐÞÎª¾­Ñé	¹ÖÎïÇ¿¶È	µôÂä	ÎäÆ÷ÀàÐÍ	Ëø¶¨Î»ÒÆ¹¥»÷	½û²¥ÊÜ»÷¶¯×÷	Ê°È¡È¨ÏÞÇå¿ÕÊ±¼ä	ÎÞÊ°È¡ÎïÏûÊ§Ê±¼ä	×î´óÏûÊ§Ê±¼ä	¸½¼ÓËæ»úÄÜÁ¦±àºÅ	ÆÕÍ¨¹¥»÷	¼¼ÄÜ±í	Ö÷¶¯±»¶¯	¹Ì¶¨NPCÖØÉúÊ±¼ä	µÐÈËNPC±àºÅ±í	¶ÓÓÑ±àºÅ	ÄÜ·ñ¹¥»÷	ÄÜ²»ÄÜ±»¹¥»÷	²»ÄÜ±»É±ËÀ	¹¥·À±ÈÖØ	"Õ½¶·ÆµÂÊ,ºÁÃë"	"×·»÷·¶Î§,Ã×"	ÎÞ·¨±»Ó²Ö±	Ëø¶¨¼¼ÄÜ¼ä¸ô	ÕÙ»½ID	ÕÙ»½°ë¾¶	ÕÙ»½ÀàÐÍ	±íÑÝ¸ÅÂÊ	±íÑÝÊ±¼ä	ÊÆÁ¦¹éÊô	ÊÆÁ¦¹ØÏµ±í	Õ½¶·¿ªÊ¼µÄÕÙ»½ID	NPC½»»¥Í£ÁôÊ±¼ä	ÉÌµêID	Ï´ºìÃû¹¦ÄÜ	²Ö¿âID	Ö°ÒµID	±¦Ê¯ÓÎÏ·NPC ID	½ÓÈÎÎñ±í	½»ÈÎÎñ±í	¿ÉÒÔ¼ÓÈëµÄÃÅÅÉ±í	¿É»ñµÃµÄÉí·Ý±í	¸´»îµã	Âä½Åµã	æäÕ¾	ÊäÈë¹ØÏµ°ü±àºÅ	ÊÇ·ñÓÐ¹«»á¹¦ÄÜ	°ïÅÉµØ¿é¹ºÂò	ÊÇ·ñÓÐÃÅÅÉÕ½¹¦ÄÜ	ÔËïÚ±àºÅ	ÊÇ·ñÓÐ°ïÅÉ²Ö¿â	ËùÊô°ï»áµØ¿é±àºÅ	AI±à¼­°ü	ÉÆ¶ñ²ÎÊý	Ö±½Ó´¥·¢	·ÀÓù¸ÅÂÊÊôÐÔ	µØÎ»ÆÀ·Ö	±¨¸´µÈ¼¶	±¨¸´ÊÖ¶Î	NPCÓÅÏÈÏÔÊ¾	´æÔÚÊ±¼ä
WorldNpc07104	CommonNpc	ÍÐ¶ä			107	2	2			1.25	4	hand1_1	npc\monster445			icon\monster\monster445.png					0			3	0	0			20				1			6	2	1	talkrule060201			1				159;166;174;200;209					1	41		1											1						1		2000	15		2000						1		0	10						22724;	22721;														1			4				
WorldNpc07105	CommonNpc	Ô¬²»Çü			107	2	2			1.25	4	hand1_1	npc\monster152			icon\monster\monster152.png					0			3	0	0			20				1			6	2	1	talkrule060201							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						22733;	22731;														1			4				
WorldNpc07106	CommonNpc	¸ñÉ£			107	2	2			1.25	4	hand1_1	npc\worldnpc060			icon\funcnpc\worldnpc060.png					0			3	0	0			20				1			6	2	1	talkrule060201							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						22731;	22728;														1			4				
WorldNpc07107	CommonNpc	Í¼¶ûµ¤		8	107	2	2			1.25	4	hand1_1	npc\monster190			icon\monster\monster190.png					0			3	0	0			20				1			6	2	1	talkrule060201			1				159;166;174;200;209					1	41		1											1						1		2000	15		2000						1		0	10																					1			4				
WorldNpc07108	CommonNpc	ºú¼Ñ±¦			107	2	2			1.25	4	hand1_1	npc\monster123			icon\monster\monster123.png					0			3	0	0			20				1			1	2	3	talkrule010203							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07109	CommonNpc	³Â½£		8	107	2	2			1.25	4	hand1_1	npc\worldnpc516			icon\funcnpc\worldnpc516.png					0			3	0	0			20				1			7	2	10	talkrule070210							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						30617;	30616;														1			3				
WorldNpc07110	CommonNpc	³ÂÏÍ³Ï		8	107	2	2			1.25	4	hand1_1	npc\worldnpc239			icon\funcnpc\worldnpc239.png					0			3	0	0			20				1			5	25	1	talkrule052501							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			4				
WorldNpc07111	CommonNpc	Í¯Ø¨Ê±		8	107	2	2			1.25	4	hand1_1	npc\worldnpc214			icon\funcnpc\worldnpc214.png					0			3	0	0			20				1			7	2	10	talkrule070210							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc07112	CommonNpc	ïúÓý		8	107	2	2			1.25	4	hand1_1	npc\worldnpc202			icon\funcnpc\worldnpc202.png					0			3	0	0			20				1			7	2	3	talkrule070203			1				166;177;211;215;156					1	2		1											1						1		2000	15		2000						1		0	10																					1			2				
WorldNpc07113	CommonNpc	É½¸»		8	107	2	2			1.25	4	hand1_1	npc\worldnpc317			icon\funcnpc\worldnpc317.png					0			3	0	0			20				1			7	2	10	talkrule070210							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc07114	CommonNpc	ìè³ÉÅô		8	107	2	2			1.25	4	hand1_1	npc\worldnpc565			icon\funcnpc\worldnpc565.png					0			3	0	0			20				1			7	2	3	talkrule070203			1				166;177;211;215;156					1	2		1											1						1		2000	15		2000						1		0	10																					1			2				
WorldNpc07115	CommonNpc	Öî¸ð°Ù		8	107	2	2			1.25	4	hand1_1	npc\worldnpc077			icon\funcnpc\worldnpc077.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07116	CommonNpc	ØÇ°î		8	107	2	2			1.25	4	hand1_1	npc\worldnpc560			icon\funcnpc\worldnpc560.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07117	CommonNpc	Áù×Ó		8	107	2	2			0.65	4	hand1_1	npc\worldnpc160			icon\funcnpc\worldnpc160.png					0			3	0	0			20				1			7	5	2	talkrule070502			1				166;177;211;215;156					1	2		1											1						1		2000	15		2000						1		0	10																					1			1				
WorldNpc07118	CommonNpc	ÔÆ·ãÓ½		8	107	2	2			1.25	4	hand1_1	npc\worldnpc207			icon\funcnpc\worldnpc207.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc07119	CommonNpc	ÑôÇàèµ		8	107	2	2			1.25	4	hand1_1	npc\worldnpc495			icon\funcnpc\worldnpc495.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc07120	CommonNpc	ÇïÅóÒã		8	107	2	2			1.25	4	hand1_1	npc\worldnpc559			icon\funcnpc\worldnpc559.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07121	CommonNpc	É³Â×½­		8	107	2	2			1.25	4	hand1_1	npc\worldnpc551			icon\funcnpc\worldnpc551.png					0			3	0	0			20				1			8	4	1	talkrule080401							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					1			6				
WorldNpc07122	CommonNpc	¼ò·ï·ï		8	107	2	2			1.3	4.8	hand1_2	npc\worldnpc509			icon\funcnpc\worldnpc509.png					0			3	0	0			20				1			7	2	4	talkrule070204			1				164;168;174;200;212					1	2		1											1						1		2000	15		2000						1		0	10																					1			2				
WorldNpc07123	CommonNpc	¶þ×Ó		8	107	2	2			1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0			3	0	0			20				1			7	5	1	talkrule070501							168;178;214;156;157					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc07124	CommonNpc	¶Î´ýº£		8	107	2	2			1.25	4	hand1_1	npc\worldnpc105			icon\funcnpc\worldnpc105.png					0			3	0	0			20				1			7	2	10	talkrule070210			1				166;177;211;215;156					1	2		1											1						1		2000	15		2000						1		0	10																					1			3				
WorldNpc07125	CommonNpc	ÆÝ²ÝµÂ		8	107	2	2			1.25	4	hand1_1	npc\worldnpc202			icon\funcnpc\worldnpc202.png					0			3	0	0			20				1			8	4	1	talkrule080401							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					1			6				
WorldNpc07126	CommonNpc	ËÎË¼Ïé		8	107	2	2			1.25	4	hand1_1	npc\worldnpc259			icon\funcnpc\worldnpc259.png					0			3	0	0			20				1			7	1	16	talkrule070116							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc07127	CommonNpc	Èî²ÉÇì		8	107	2	2			1.25	4	hand1_1	npc\worldnpc492			icon\funcnpc\worldnpc492.png					0			3	0	0			20				1			7	1	16	talkrule070116			1				161;210;212;156					1	2		1											1						1		2000	15		2000						1		0	10																					1			3				
WorldNpc07128	CommonNpc	Ë¾Í½Í­		8	107	2	2			1.25	4	hand1_1	npc\worldnpc420			icon\funcnpc\worldnpc420.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07129	CommonNpc	ÇÇÁÎ		8	107	2	2			1.3	4.8	hand1_2	npc\worldnpc104			icon\funcnpc\worldnpc104.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07130	CommonNpc	Îâµ­èª		8	107	2	2			1.25	4	hand1_1	npc\worldnpc128			icon\funcnpc\worldnpc128.png					0			3	0	0			20				1			7	2	13	talkrule070213							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc07131	CommonNpc	ëøÊ®Õê		8	107	2	2			1.25	4	hand1_1	npc\worldnpc535			icon\funcnpc\worldnpc535.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07132	CommonNpc	Ë¾Í½²ý		8	107	2	2			1.25	4	hand1_1	npc\worldnpc164			icon\funcnpc\worldnpc164.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83900;	83900;														1			2				
WorldNpc07133	CommonNpc	ÀÖÈÜ		8	107	2	2			1.25	4	hand1_1	npc\worldnpc367			icon\funcnpc\worldnpc367.png					0			3	0	0			20				1			7	2	10	talkrule070210							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83901;	83901;														1			3				
WorldNpc07134	CommonNpc	Ìú²»Ôú		8	107	2	2			1.25	4	hand1_1	npc\worldnpc487			icon\funcnpc\worldnpc487.png					0			3	0	0			20				1			9	1	1	talkrule090101							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83902;	83902;														1			2				
WorldNpc07135	CommonNpc	ºúºñ		8	107	2	2			1.25	4	hand1_1	npc\worldnpc492			icon\funcnpc\worldnpc492.png					0			3	0	0			20				1			7	1	16	talkrule070116							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10						83903;	83903;														1			3				
WorldNpc07136	CommonNpc	ÖÕÌìËÉ		8	107	2	2			1.25	4	hand1_1	npc\worldnpc561			icon\funcnpc\worldnpc561.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83904;	83904;														1			4				
WorldNpc07137	CommonNpc	·¶Êî		8	107	2	2			1.25	4	hand1_1	npc\worldnpc511			icon\funcnpc\worldnpc511.png								3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83905;	83905;														1			4				
WorldNpc07138	CommonNpc	Ý·ÎÄ		8	107	2	2			1.25	4	hand1_1	npc\monster246			icon\monster\monster246.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83906;	83906;														1			4				
WorldNpc07139	CommonNpc	³£æ¯´ä		8	107	2	2			1.3	4.8	hand1_2	npc\worldnpc411			icon\funcnpc\worldnpc411.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10						83907;	83907;														1			2				
WorldNpc07140	CommonNpc	ËÕÍ¯°²		8	107	2	2			1.25	4	hand1_1	npc\monster483			icon\monster\monster483.png					0			3	0	0			20				1			8	4	1	talkrule080401							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10						83908;	83908;														1			6				
WorldNpc07141	CommonNpc	³ÎÐÅ		8	107	2	2			1.25	4	hand1_1	npc\worldnpc046			icon\funcnpc\worldnpc046.png					0			3	0	0			20				1			1	8	2	talkrule010802							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						83909;															1			6				
WorldNpc07142	CommonNpc	·ü·ç		8	107	2	2			1.25	4	hand1_1	npc\worldnpc197			icon\funcnpc\worldnpc197.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83910;	83910;														1			4				
WorldNpc07143	CommonNpc	²é·É		8	107	2	2			1.25	4	hand1_1	npc\worldnpc522			icon\funcnpc\worldnpc522.png								3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83911;															1			4				
WorldNpc07144	CommonNpc	ÅÓÇ÷Åó		8	107	2	2			1.25	4	hand1_1	npc\monster121			icon\monster\monster121.png					0			3	0	0			20				1			8	3	1	talkrule080301							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83912;	83912;														1			8				
WorldNpc07145	CommonNpc	ÐÏ·ã		8	107	2	2			1.25	4	hand1_1	npc\monster122			icon\monster\monster122.png					0			3	0	0			20				1			8	3	1	talkrule080301							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83913;	83913;														1			8				
WorldNpc07146	CommonNpc	Íôºã		8	107	2	2			1.25	4	hand1_1	npc\worldnpc550			icon\funcnpc\worldnpc550.png					0			3	0	0			20				1			7	2	13	talkrule070213							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83914;	83914;														1			1				
WorldNpc07147	CommonNpc	ËÎÊÀ		8	107	2	2			1.25	4	hand1_1	npc\worldnpc485			icon\funcnpc\worldnpc485.png					0			3	0	0			20				1			8	4	1	talkrule080401							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10						83915;	83915;														1			6				
WorldNpc07148	CommonNpc	¿ï¸»Ê÷		8	107	2	2			1.25	4	hand1_1	npc\worldnpc562			icon\funcnpc\worldnpc562.png					0			3	0	0			20				1			7	2	10	talkrule070210							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83916;	83916;														1			3				
WorldNpc07149	CommonNpc	¿×»Æ		8	107	2	2			1.25	4	hand1_1	npc\worldnpc425			icon\funcnpc\worldnpc425.png								3	0	0			20				1			7	2	7	talkrule070207							162;173;179;205;156					1	2		1											1						1		2000	15		2000								0	10						83917;	83917;														1			1				
WorldNpc07150	CommonNpc	ÈÝÙ»		8	107	2	2			1.3	4.8	hand1_2	npc\worldnpc365			icon\funcnpc\worldnpc365.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10						83918;	83918;														1			2				
WorldNpc07151	CommonNpc	ÑÏÈÝ´ï		8	107	2	2			1.25	4	hand1_1	npc\worldnpc511			icon\funcnpc\worldnpc511.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc07152	CommonNpc	Ý·³ÉÔó		8	107	2	2			1.25	4	hand1_1	npc\worldnpc534			icon\funcnpc\worldnpc534.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83920;	83920;														1			2				
WorldNpc07153	CommonNpc	ËÉÁ¼		8	107	2	2			1.25	4	hand1_1	npc\worldnpc357			icon\funcnpc\worldnpc357.png					0			3	0	0			20				1			7	1	14	talkrule070114							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83921;	83921;														1			3				
WorldNpc07154	CommonNpc	¼¾³½ÀÊ		8	107	2	2			1.7	4	hand1_1	npc\worldnpc248			icon\funcnpc\worldnpc248.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83922;	83922;														1			4				
WorldNpc07155	CommonNpc	¹«Ò±»ª		8	107	2	2			1.25	4	hand1_1	npc\worldnpc027			icon\funcnpc\worldnpc027.png								3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83923;	83923;														1			2				
WorldNpc07156	CommonNpc	ÕÅÈ«		8	107	2	2			1.25	4	hand1_1	npc\worldnpc497			icon\funcnpc\worldnpc497.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07157	CommonNpc	ÅÓÉý		8	107	2	2			1.25	4	hand1_1	npc\worldnpc077			icon\funcnpc\worldnpc077.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07158	CommonNpc	Ë¾ÂíÐÀ		8	107	2	2			1.25	4	hand1_1	npc\worldnpc420			icon\funcnpc\worldnpc420.png					0			3	0	0			20				1			7	2	10	talkrule070210							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc07159	CommonNpc	ËÎ´øÔó		8	107	2	2			1.25	4	hand1_1	npc\monster069			icon\monster\monster069.png					0			3	0	0			20				1			8	4	1	talkrule080401							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					1			6				
WorldNpc07160	CommonNpc	×ó½£		8	107	2	2			1.25	4	hand1_1	npc\worldnpc572			icon\funcnpc\worldnpc572.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07161	CommonNpc	Ñ¦ÐÐ		8	107	2	2			1.25	4	hand1_1	npc\monster105			icon\monster\monster105.png								3	0	0			20				1			6	2	1	talkrule060201							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc07162	CommonNpc	»ÛÃ÷		8	107	2	2			0.7	4	hand1_1	npc\worldnpc094			icon\funcnpc\worldnpc094.png					0			3	0	0			20				1			1	8	2	talkrule010802							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10							83909;														1			6				
WorldNpc07163	CommonNpc	ºÎ·ç		8	107	2	2			1.25	4	hand1_1	npc\worldnpc224			icon\funcnpc\worldnpc224.png					0			3	0	0			20				1			6	2	1	talkrule060201							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc07164	CommonNpc	»ôÇí		8	107	2	2			1.25	4	hand1_1	npc\worldnpc460			icon\funcnpc\worldnpc460.png					0			3	0	0			20				1			7	1	14	talkrule070114							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10							83911;														1			3				
WorldNpc07166	CommonNpc	ÂúÀä		8	107	2	2			1.25	4	hand1_1	npc\worldnpc419			icon\funcnpc\worldnpc419.png					0			3	0	0			20				1			7	2	1	talkrule070201							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07167	CommonNpc	¶­¸å		8	107	2	2			1.25	4	hand1_1	npc\worldnpc601			icon\funcnpc\worldnpc601.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07168	CommonNpc	¿×‡ï		8	107	2	2			1.25	4	hand1_1	npc\monster478			icon\monster\monster478.png					0			3	0	0			20				1			9	1	1	talkrule090101							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07169	CommonNpc	·½Á¢ÎÄ		8	107	2	2			1.25	4	hand1_1	npc\monster479			icon\monster\monster479.png					0			3	0	0			20				1			9	1	1	talkrule090101							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07170	CommonNpc	ËÎ»Û		8	107	2	2			1	4.8	hand1_2	npc\worldnpc196			icon\funcnpc\worldnpc196.png					0			3	0	0			20				1			7	2	2	talkrule070202							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07171	CommonNpc	ËïÔÆ		8	107	2	2			1.25	4	hand1_1	npc\worldnpc362			icon\funcnpc\worldnpc362.png					0			3	0	0			20				1			7	1	14	talkrule070114							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc07172	CommonNpc	ÁÖº£		8	107	2	2			1.25	4	hand1_1	npc\worldnpc536			icon\funcnpc\worldnpc536.png					0			3	0	0			20				1			7	2	10	talkrule070210							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc07173	CommonNpc	ÑîÁ«		8	107	2	2			1.3	4.8	hand1_2	npc\worldnpc310			icon\funcnpc\worldnpc310.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07174	CommonNpc	ÅÓº£Ãñ		8	107	2	2			1.25	4	hand1_1	npc\worldnpc198			icon\funcnpc\worldnpc198.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07175	CommonNpc	ÖÜ±ó		8	107	2	2			1.25	4	hand1_1	npc\worldnpc535			icon\funcnpc\worldnpc535.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07176	CommonNpc	ÎâÆô·²		8	107	2	2			1.25	4	hand1_1	npc\worldnpc194			icon\funcnpc\worldnpc194.png					0			3	0	0			20				1			7	2	10	talkrule070210							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc07177	CommonNpc	Ö£»Ý		8	107	2	2			1.3	4.8	hand1_2	npc\worldnpc405			icon\funcnpc\worldnpc405.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc07178	CommonNpc	¸ßÁ¬Ìì		8	107	2	2			1.25	4	hand1_1	npc\worldnpc164			icon\funcnpc\worldnpc164.png					0			3	0	0			20				1			7	1	6	talkrule070106							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc07179	CommonNpc	Íõ¸ßÉý		8	107	2	2			1.25	4	hand1_1	npc\worldnpc356			icon\funcnpc\worldnpc356.png					0			3	0	0			20				1			7	1	14	talkrule070114							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc07180	CommonNpc	ÀîÁú		8	107	2	2			1.25	4	hand1_1	npc\monster447			icon\monster\monster447.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc07181	CommonNpc	½­ÊýÈË		8	107	2	2			1.25	4	hand1_1	npc\monster339			icon\monster\monster339.png					0			3	0	0			20				1			7	1	9	talkrule070109							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			3				
