NPC编号	对象类型	ini注释名称	NPC乞讨信息	表现AI包编号	NPC类型	选择操作	鼠标形状	停留时间	是否转身	走路速度	跑步速度	武器持握方式	模型编号	性别	模型半径	图片	出生状态	npc声音	组成材料	武器名称	NPC种类ID	脚本编号	是否能接镖	触发特效	AI类型	巡逻模式	巡逻半径	路径ID	刷新时间	是否随机出现	响应范围	门派	称号	籍贯	阵营	名字表序号	生平表序号	身份参数01	身份参数2	身份参数3	对话规则	踢馆专用关联NPC	生平	能否切磋	随机对话	下棋玩家的最小等级	NPC身上挂的棋谱包	NPC事件包编号	进入切磋前对话	结束切磋后对话	碰撞时对话	仇恨	实力包编号	级别	修为经验	怪物强度	掉落	武器类型	锁定位移攻击	禁播受击动作	拾取权限清空时间	无拾取物消失时间	最大消失时间	附加随机能力编号	普通攻击	技能表	主动被动	固定NPC重生时间	敌人NPC编号表	队友编号	能否攻击	能不能被攻击	不能被杀死	攻防比重	防御概率	"战斗频率,毫秒"	"追击范围,米"	无法被硬直	锁定技能间隔	召唤ID	召唤半径	召唤类型	表演概率	表演时间	婚宴npc类型	势力归属	势力关系表	战斗开始的召唤ID	权重	初始动作固定帧播放	商店ID	洗红名功能	仓库ID	职业ID	宝石游戏NPC ID	接任务表	交任务表	可以加入的门派表	可获得的身份表	复活点	落脚点	驿站	输入关系包编号	是否有公会功能	帮派地块购买	是否有门派战功能	运镖编号	是否有帮派仓库	所属帮会地块编号	AI编辑包	善恶参数	直接触发	脱战回血	格挡方式(-1表示不格挡)	超过距离就脱战	使用轻功	破防几率	破防技能	防御CD	世界触发器相关	存在时间	是否理会玩家	缩放尺寸	跟随距离	跟随位置	是否跨场景	跟随角度	NPC配偶	采集范围	采集动作名	读条时间(ms)	最大消失时间(s)	宝箱开启前特效	宝箱开启后特效	钥匙数量	钥匙id	开启条件	分配类型	动作集	伤害判定奖励类BOSS类型	时间轴	
npc_zjt_mxm04	CommonNpc	尊剑台4		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1452	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_zjt_mxm07	CommonNpc	尊剑台7		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1449	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_zjt_mxm10	CommonNpc	尊剑台10		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1449	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_zjt_mxm11	CommonNpc	尊剑台-剑		8	91	2	2	10		1.5	6	hand1_1	npc\itemnpc202	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
																																																																																																																																														
npc_hsp_mxm01	CommonNpc	章二		8	91	2	2	10		1.5	6	hand1_1	npc\monster132	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm02	CommonNpc	附近的人		8	91	2	2	10		1.5	6	hand1_1	npc\monster133	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm03	CommonNpc	钱生钱		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc362	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm04	CommonNpc	刑君可		8	91	2	2	10		1.5	6	hand1_1	npc\qynpc00001	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm05	CommonNpc	刑君可		8	91	2	2	10		1.5	6	hand1_1	npc\qynpc00001	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm06	CommonNpc	莫无情		8	91	2	2	10		1.5	6	hand1_1	npc\qynpc00006	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm07	CommonNpc	周立巍		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc778	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm08	CommonNpc	莫无情		8	91	2	2	10		1.5	6	hand1_1	npc\qynpc00006	2		icon\funcnpc\worldnpc224.png					0				3						20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm09	CommonNpc	刑君可		8	91	2	2	10		1.5	6	hand1_1	npc\qynpc00001	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm10	CommonNpc	发生了什么		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc785	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm11	CommonNpc	周立巍		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc778	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0								30304;															1																															
npc_hsp_mxm12	CommonNpc	莫无情		8	91	2	2	10		1.5	6	hand1_1	npc\qynpc00006	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm13	CommonNpc	离开		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc362	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm14	CommonNpc	师兄		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1451	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0								30308;	30400;														1																															
npc_hsp_mxm15	CommonNpc	师兄		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1451	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm16	CommonNpc	师兄		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1451	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm17	CommonNpc	师兄		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1451	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm18	CommonNpc	弟子		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1450	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm19	CommonNpc	风拾影		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1423	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm20	CommonNpc	掌门		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1422	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm21	CommonNpc	风拾影		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1423	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm22	CommonNpc	峨眉弟子		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc745	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0								30325;															1																															
npc_hsp_mxm22_1	CommonNpc	峨眉弟子		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc744	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm22_2	CommonNpc	峨眉弟子		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc744	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm23	CommonNpc	风拾影		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1423	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm24	CommonNpc	狂庸皇		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1426	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm25	CommonNpc	东郊		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1426	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm26	AttackNpc	魔教弟子		1	2	2				1.5	6	hand1_1	npc\worldnpc573	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100													2000	-1		2000																																																															
npc_hsp_mxm27	AttackNpc	魔教弟子		1	2	2				1.5	6	hand1_1	npc\worldnpc573	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100													2000	-1		2000																																																															
npc_hsp_mxm28	AttackNpc	魔教弟子		1	2	2				1.5	6	hand1_1	npc\worldnpc573	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100													2000	-1		2000																																																															
npc_hsp_mxm29	AttackNpc	德尔塔		1	2	2				1.5	6	hand1_1	npc\worldnpc1419	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100													2000	-1		2000																																																															
npc_hsp_mxm30	CommonNpc	狂庸皇		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1426	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm31	CommonNpc	风拾影		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1423	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm32	CommonNpc	李云河		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1427	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm33	CommonNpc	百晓通		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc209	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm34	CommonNpc	李云河		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1427	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm35	CommonNpc	诸葛云		8	91	2	2	10		1.5	6	hand1_1	npc\fbfunnpc015001	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm36	CommonNpc	诸葛云		8	91	2	2	10		1.5	6	hand1_1	npc\fbfunnpc015001	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm37	AttackNpc	魔教弟子		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc573	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						51	1		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm38	CommonNpc	农夫		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc402	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm39	CommonNpc	世人通		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc162	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm40	CommonNpc	店小二		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc232	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm41	CommonNpc	蛊王		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc312	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm42	CommonNpc	周逸萧		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1422	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm43	CommonNpc	周逸萧		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1422	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0									30334;														1																															
npc_hsp_mxm44	CommonNpc	刑君可		8	91	2	2	10		1.5	6	hand1_1	npc\qynpc00001	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0									30306;														1																															
npc_hsp_mxm45	CommonNpc	虬髯老头陀		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc245	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mxm46	CommonNpc	天目头陀		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc308	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
