NPC编号	对象类型	ini注释名称	NPC乞讨信息	表现AI包编号	NPC类型	选择操作	鼠标形状	停留时间	是否转身	走路速度	跑步速度	武器持握方式	模型编号	性别	模型半径	图片	出生状态	npc声音	组成材料	武器名称	NPC种类ID	脚本编号	是否能接镖	触发特效	AI类型	巡逻模式	巡逻半径	路径ID	是否随机出现	响应范围	门派	称号	籍贯	阵营	名字表序号	生平表序号	身份参数01	身份参数2	身份参数3	对话规则	踢馆专用关联NPC	生平	能否切磋	随机对话	下棋玩家的最小等级	NPC身上挂的棋谱包	NPC事件包编号	进入切磋前对话	结束切磋后对话	碰撞时对话	仇恨	实力包编号	级别	修为经验	怪物强度	掉落	武器类型	锁定位移攻击	禁播受击动作	拾取权限清空时间	无拾取物消失时间	最大消失时间	附加随机能力编号	普通攻击	技能表	主动被动	固定NPC重生时间	敌人NPC编号表	队友编号	能否攻击	能不能被攻击	不能被杀死	攻防比重	防御概率	"战斗频率,毫秒"	"追击范围,米"	无法被硬直	锁定技能间隔	召唤ID	召唤半径	召唤类型	表演概率	表演时间	婚宴npc类型	势力归属	势力关系表	战斗开始的召唤ID	权重	初始动作固定帧播放	商店ID	洗红名功能	仓库ID	职业ID	宝石游戏NPC ID	接任务表	交任务表	可以加入的门派表	可获得的身份表	复活点	落脚点	驿站	输入关系包编号	是否有公会功能	帮派地块购买	是否有门派战功能	运镖编号	是否有帮派仓库	所属帮会地块编号	AI编辑包	善恶参数	直接触发	脱战回血	格挡方式(-1表示不格挡)	超过距离就脱战	使用轻功	破防几率	破防技能	防御CD	世界触发器相关	存在时间	是否理会玩家	缩放尺寸	跟随距离	跟随位置	是否跨场景	跟随角度	NPC配偶	采集范围	采集动作名	读条时间(ms)	最大消失时间(s)	宝箱开启前特效	宝箱开启后特效	钥匙数量	钥匙id	开启条件	分配类型	无法跟随时自动停止	大逃杀专用TYPE	
newworld_beiyuan_shuaguaizhandou_35	AttackNpc	太极拳古谱中		1	1	2	2			1.25	4	hand1_1	npc\worldnpc288		0.93	icon\funcnpc\worldnpc288.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_wd_tjq01	"Npc_wd_tjq01,6,0;Npc_wd_tjq02,6,0;Npc_wd_tjq03,6,0;Npc_wd_tjq04,6,0;Npc_wd_tjq05,6,0;Npc_wd_tjq06,6,0;Npc_wd_tjq07,3,0;Npc_wd_tjq08,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2164		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_36	AttackNpc	龙爪手古谱中		1	1	2	2			1.25	4	hand1_1	npc\worldnpc152		0.93	icon\funcnpc\worldnpc152.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_sl_lzs01	"Npc_sl_lzs01,6,0;Npc_sl_lzs02,6,0;Npc_sl_lzs03,7,0;Npc_sl_lzs04,3,0;Npc_sl_lzs05,6,0;Npc_sl_lzs06,6,0;Npc_sl_lzs07,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2188		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_37	AttackNpc	唐金蛇刺中		1	1	2	2			1.25	4	knife1_1	npc\worldnpc732		0.93	icon\funcnpc\worldnpc732.png				k_r_405	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_tm_jsc07	"Npc_tm_jsc01,7,0;Npc_tm_jsc02,7,0;Npc_tm_jsc03,7,0;Npc_tm_jsc04,7,0;Npc_tm_jsc05,7,0;Npc_tm_jsc06,7,0;Npc_tm_jsc07,7,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2059		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_38	AttackNpc	君逍遥腿法		1	1	2	2			1.25	4	hand1_2	npc\worldnpc254		0.93	icon\funcnpc\worldnpc254.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40			"Npc_jz_xytf01,7,0;Npc_jz_xytf02,7,0;Npc_jz_xytf03,7,0;Npc_jz_xytf04,7,0;Npc_jz_xytf05,7,0;Npc_jz_xytf06,7,0;Npc_jz_xytf07,7,0;Npc_jz_xytf07_sky,7,0;jn_tg_yanxing,1,0"		-1								1000	25	1	1000			0				1																								2062		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_39	AttackNpc	太祖中		1	1	2	2			1.25	4	hand1_1	npc\worldnpc152		0.93	icon\funcnpc\worldnpc152.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		CS_sl_djgq08	"Npc_sl_djgq02,7,0;Npc_sl_djgq03,7,0;Npc_sl_djgq04,7,0;Npc_sl_djgq05,7,0;Npc_sl_djgq06,7,0;Npc_sl_djgq07,7,0;Npc_sl_djgq01,7,0;Npc_sl_djgq08,7,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2115		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_40	AttackNpc	鹰爪拳中		1	1	2	2			1.25	4	hand1_1	npc\monster290		0.93	icon\monster\monster290.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jy_yzq01	"Npc_jy_yzq01,7,0;Npc_jy_yzq02,7,0;Npc_jy_yzq03,7,0;Npc_jy_yzq04,7,0;Npc_jy_yzq05,7,0;Npc_jy_yzq06,7,0;Npc_jy_yzq07,1,0;Npc_jy_yzq07_sky,1,0;Npc_jy_yzq08,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2118		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_41	AttackNpc	莲花掌中		1	1	2	2			1.25	4	hand1_1	npc\worldnpc292		0.93	icon\funcnpc\worldnpc292.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40			"Npc_gb_lhz01,7,0;Npc_gb_lhz02,7,0;Npc_gb_lhz03,7,0;Npc_gb_lhz04,7,0;Npc_gb_lhz05,7,0;Npc_gb_lhz06,7,0;Npc_gb_lhz07,7,0;Npc_gb_lhz08,7,0;jn_tg_yanxing,1,0"		-1								1000	25	1	1000			0				1																								2114		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_42	AttackNpc	迷魂镖中		1	1	2	2			1.25	4	hand1_1	npc\worldnpc732		0.93	icon\funcnpc\worldnpc732.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40			"Npc_tm_mhb01,7,0;Npc_tm_mhb02,7,0;Npc_tm_mhb03,7,0;Npc_tm_mhb04,7,0;Npc_tm_mhb05,7,0;Npc_tm_mhb06,7,0;Npc_tm_fbpg,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2123		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_43	AttackNpc	太极剑中		1	1	2	2			1.25	4	sword1_1	npc\worldnpc288		0.93	icon\funcnpc\worldnpc288.png				s_r_217	0			npc_foundplayer	3					25																						372	20						1	8	1	40			"Npc_wd_tjj01,7,0;Npc_wd_tjj02,7,0;Npc_wd_tjj03,7,0;Npc_wd_tjj04,7,0;Npc_wd_tjj05,7,0;Npc_wd_tjj06,7,0;Npc_wd_tjj07,7,0;Npc_wd_tjj08,7,0;Npc_wd_tjj09,7,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2134		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_44	AttackNpc	打狗棒(镇派)中		1	1	2	2			1.25	4	stuff1_1	npc\worldnpc292		0.93	icon\funcnpc\worldnpc292.png				st_r_1002	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_gbzp_dgbf01	"Npc_gbzp_dgbf01,6,0;Npc_gbzp_dgbf02,6,0;Npc_gbzp_dgbf03,6,0;Npc_gbzp_dgbf04,6,0;Npc_gbzp_dgbf05,6,0;Npc_gbzp_dgbf06,3,0;Npc_gbzp_dgbf07,6,0;Npc_gbzp_dgbf08,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2137		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_45	AttackNpc	灵蛇棒法中		1	1	2	2			1.25	4	stuff1_1	npc\worldnpc292		0.93	icon\funcnpc\worldnpc292.png				st_r_1002	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_gb_lsbf01	"Npc_gb_lsbf01,7,0;Npc_gb_lsbf02,7,0;Npc_gb_lsbf03,7,0;Npc_gb_lsbf04,7,0;Npc_gb_lsbf05,7,0;Npc_gb_lsbf06,7,0;Npc_gb_lsbf07,7,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2153		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_46	AttackNpc	太极拳镇派中		1	1	2	2			1.25	4	hand1_1	npc\worldnpc288		0.93	icon\funcnpc\worldnpc288.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_wdzp_tjq01	"Npc_wdzp_tjq01,6,0;Npc_wdzp_tjq02,6,0;Npc_wdzp_tjq03,6,0;Npc_wdzp_tjq04,6,0;Npc_wdzp_tjq05,6,0;Npc_wdzp_tjq06,6,0;Npc_wdzp_tjq07,3,0;Npc_wdzp_tjq08,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2167		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_47	AttackNpc	清风剑法中		1	1	2	2			1.25	4	sword1_1	npc\worldnpc288		0.93	icon\funcnpc\worldnpc288.png				s_r_217	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_wd_qfjf01	"Npc_wd_qfjf01,7,0;Npc_wd_qfjf02,7,0;Npc_wd_qfjf03,7,0;Npc_wd_qfjf04,7,0;Npc_wd_qfjf05,7,0;Npc_wd_qfjf06,7,0;Npc_wd_qfjf07,7,0;Npc_wd_qfjf02_sky,7,0;Npc_wd_qfjf06_sky,7,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2170		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_48	AttackNpc	龙爪手镇派中		1	1	2	2			1.25	4	hand1_1	npc\worldnpc152		0.93	icon\funcnpc\worldnpc152.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_slzp_lzs01	"Npc_slzp_lzs01,6,0;Npc_slzp_lzs02,6,0;Npc_slzp_lzs03,7,0;Npc_slzp_lzs04,3,0;Npc_slzp_lzs05,6,0;Npc_slzp_lzs06,6,0;Npc_slzp_lzs07,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2191		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_49	AttackNpc	离别刺中		1	1	2	2			1.25	4	dknife2_2	npc\worldnpc382		0.93	icon\funcnpc\worldnpc382.png				dk_r_618	0			npc_foundplayer	3					25																						372	20						1	8	1	40			"Npc_em_lbc01,7,0;jn_tg_yanxing,1,0;Npc_em_lbc02,7,0;Npc_em_lbc03,7,0;Npc_em_lbc04,7,0;Npc_em_lbc05,7,0;Npc_em_lbc06,7,0;Npc_em_lbc07,7,0;Npc_em_lbc08,7,0;Npc_em_lbc06_sky,7,0"		-1								1000	25	1	1000			0				1																								2206		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_50	AttackNpc	落英飞花剑中		1	1	2	2			1.25	4	sword1_1	npc\monster036		0.93	icon\monster\monster036.png				s_r_217	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jz_lyfh01	"Npc_jz_lyfh01,7,0;Npc_jz_lyfh02,7,0;Npc_jz_lyfh03,7,0;Npc_jz_lyfh04,7,0;Npc_jz_lyfh05,7,0;Npc_jz_lyfh06,7,0;Npc_jz_lyfh07,7,0;Npc_jz_lyfh08,7,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2238		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_51	AttackNpc	追魂爪中		1	1	2	2			1.25	4	hand1_1	npc\monster290		0.93	icon\monster\monster290.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jh_dldm01	"Npc_jh_dldm01,7,0;Npc_jh_dldm02,7,0;Npc_jh_dldm03,7,0;Npc_jh_dldm04,7,0;Npc_jh_dldm05,7,0;Npc_jh_dldm06,7,0;Npc_jh_dldm07,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2255		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_52	AttackNpc	炎阳强		1	1	2	2			1.25	4	blade1_1	npc\worldnpc248		0.93	icon\funcnpc\worldnpc248.png				b_r_3	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jh_jwdf01	"Npc_jh_jwdf01,6,0;Npc_jh_jwdf02,6,0;Npc_jh_jwdf03,6,0;Npc_jh_jwdf04,6,0;Npc_jh_jwdf05,6,0;Npc_jh_jwdf06,6,0;Npc_jh_jwdf07,6,0;Npc_jh_jwdf08,6,0;jn_tg_yanxing,1,0"		-1								1000	25	1	1000			0				1																								2026		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_53	AttackNpc	十巴掌强		1	1	2	2			1.25	4	hand1_1	npc\worldnpc383		0.93	icon\funcnpc\worldnpc383.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jh_sbz01	"Npc_jh_sbz01,6,0;Npc_jh_sbz02,6,0;Npc_jh_sbz03,6,0;Npc_jh_sbz04,6,0;Npc_jh_sbz05,6,0;Npc_jh_sbz06,6,0;jn_tg_yanxing,1,0"		-1								1000	25	1	1000			0				1																								2050		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_54	AttackNpc	铁头功强		1	1	2	2			1.25	4	hand1_1	npc\boss034		0.93	icon\funcnpc\boss034.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jh_ttg03	"Npc_jh_ttg01,6,0;Npc_jh_ttg02,6,0;Npc_jh_ttg03,6,0;Npc_jh_ttg04,6,0;Npc_jh_ttg05,6,0;Npc_jh_ttg06,6,0;Npc_jh_ttg07,6,0;jn_tg_yanxing,1,0"		-1								1000	25	1	1000			0				1																								2053		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_55	AttackNpc	勾魂七度强		1	1	2	2			1.25	4	knife1_1	npc\worldnpc747		0.93	icon\funcnpc\worldnpc747.png				k_r_405	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jh_ghqd01	"Npc_jh_ghqd01,6,0;Npc_jh_ghqd02,6,0;Npc_jh_ghqd03,6,0;Npc_jh_ghqd04,4,0;Npc_jh_ghqd05,6,0;Npc_jh_ghqd06,6,0;Npc_jh_ghqd07,6,0;jn_tg_yanxing,1,0"		-1								1000	25	1	1000			0				1																								2074		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_56	AttackNpc	断情强		1	1	2	2			1.25	4	blade1_1	npc\monster290		0.93	icon\monster\monster290.png				b_r_3	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jy_dqd01	"Npc_jy_dqd01,6,0;Npc_jy_dqd02,6,0;Npc_jy_dqd03,6,0;Npc_jy_dqd04,6,0;Npc_jy_dqd05,6,0;Npc_jy_dqd06,6,0;Npc_jy_dqd07,6,0;jn_tg_yanxing,1,0"		-1								1000	25	1	1000			0				1																								2056		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_57	AttackNpc	螳螂拳强		1	1	2	2			1.25	4	hand1_2	npc\funcnpc001		0.93	icon\funcnpc\funcnpc001.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jh_tlq01	"Npc_jh_tlq01,3,0;Npc_jh_tlq02,3,0;Npc_jh_tlq03,3,0;Npc_jh_tlq04,3,0;Npc_jh_tlq05,3,0;Npc_jh_tlq06,3,0;Npc_jh_tlq07,3,0;Npc_jh_tlq04_sky,3,0;jn_tg_yanxing,1,0"		-1								1000	25	1	1000			0				1																								2065		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_58	AttackNpc	夺魄勾心刺强		1	1	2	2			1.25	4	knife1_1	npc\funcnpc001		0.93	icon\funcnpc\funcnpc001.png				k_r_405	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jh_ghqd01	"Npc_jh_dpgx01,3,0;Npc_jh_dpgx02,3,0;Npc_jh_dpgx03,3,0;Npc_jh_dpgx04,3,0;Npc_jh_dpgx05,3,0;Npc_jh_dpgx06,3,0;Npc_jh_dpgx07,3,0;Npc_jh_dpgx08,3,0;jn_tg_yanxing,1,0"		-1								1000	25	1	1000			0				1																								2068		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_59	AttackNpc	打狗棒(古谱)强		1	1	2	2			1.25	4	stuff1_1	npc\worldnpc292		0.93	icon\funcnpc\worldnpc292.png				st_r_1002	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_gb_dgbf01	"Npc_gb_dgbf01,6,0;Npc_gb_dgbf02,6,0;Npc_gb_dgbf03,6,0;Npc_gb_dgbf04,6,0;Npc_gb_dgbf05,6,0;Npc_gb_dgbf06,3,0;Npc_gb_dgbf07,6,0;Npc_gb_dgbf08,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2128		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_60	AttackNpc	流云剑法强		1	1	2	2			1.25	4	dsword1_1	npc\worldnpc288		0.93	icon\funcnpc\worldnpc288.png				ds_rl_npcitem324	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jh_lyjf01	"Npc_jh_lyjf01,6,0;Npc_jh_lyjf02,6,0;Npc_jh_lyjf03,6,0;Npc_jh_lyjf04,6,0;Npc_jh_lyjf05,6,0;Npc_jh_lyjf06,6,0;Npc_jh_lyjf07,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2156		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_61	AttackNpc	太极拳古谱强		1	1	2	2			1.25	4	hand1_1	npc\worldnpc288		0.93	icon\funcnpc\worldnpc288.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_wd_tjq01	"Npc_wd_tjq01,6,0;Npc_wd_tjq02,6,0;Npc_wd_tjq03,6,0;Npc_wd_tjq04,6,0;Npc_wd_tjq05,6,0;Npc_wd_tjq06,6,0;Npc_wd_tjq07,3,0;Npc_wd_tjq08,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2164		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_62	AttackNpc	龙爪手古谱强		1	1	2	2			1.25	4	hand1_1	npc\worldnpc152		0.93	icon\funcnpc\worldnpc152.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_sl_lzs01	"Npc_sl_lzs01,6,0;Npc_sl_lzs02,6,0;Npc_sl_lzs03,7,0;Npc_sl_lzs04,3,0;Npc_sl_lzs05,6,0;Npc_sl_lzs06,6,0;Npc_sl_lzs07,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2188		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_63	AttackNpc	唐金蛇刺强		1	1	2	2			1.25	4	knife1_1	npc\worldnpc732		0.93	icon\funcnpc\worldnpc732.png				k_r_405	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_tm_jsc07	"Npc_tm_jsc01,7,0;Npc_tm_jsc02,7,0;Npc_tm_jsc03,7,0;Npc_tm_jsc04,7,0;Npc_tm_jsc05,7,0;Npc_tm_jsc06,7,0;Npc_tm_jsc07,7,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2059		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_64	AttackNpc	君逍遥腿法		1	1	2	2			1.25	4	hand1_2	npc\worldnpc254		0.93	icon\funcnpc\worldnpc254.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40			"Npc_jz_xytf01,7,0;Npc_jz_xytf02,7,0;Npc_jz_xytf03,7,0;Npc_jz_xytf04,7,0;Npc_jz_xytf05,7,0;Npc_jz_xytf06,7,0;Npc_jz_xytf07,7,0;Npc_jz_xytf07_sky,7,0;jn_tg_yanxing,1,0"		-1								1000	25	1	1000			0				1																								2062		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_65	AttackNpc	太祖强		1	1	2	2			1.25	4	hand1_1	npc\worldnpc152		0.93	icon\funcnpc\worldnpc152.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		CS_sl_djgq08	"Npc_sl_djgq02,7,0;Npc_sl_djgq03,7,0;Npc_sl_djgq04,7,0;Npc_sl_djgq05,7,0;Npc_sl_djgq06,7,0;Npc_sl_djgq07,7,0;Npc_sl_djgq01,7,0;Npc_sl_djgq08,7,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2115		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_66	AttackNpc	鹰爪拳强		1	1	2	2			1.25	4	hand1_1	npc\monster290		0.93	icon\monster\monster290.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_jy_yzq01	"Npc_jy_yzq01,7,0;Npc_jy_yzq02,7,0;Npc_jy_yzq03,7,0;Npc_jy_yzq04,7,0;Npc_jy_yzq05,7,0;Npc_jy_yzq06,7,0;Npc_jy_yzq07,1,0;Npc_jy_yzq07_sky,1,0;Npc_jy_yzq08,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2118		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_67	AttackNpc	莲花掌强		1	1	2	2			1.25	4	hand1_1	npc\worldnpc292		0.93	icon\funcnpc\worldnpc292.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40			"Npc_gb_lhz01,7,0;Npc_gb_lhz02,7,0;Npc_gb_lhz03,7,0;Npc_gb_lhz04,7,0;Npc_gb_lhz05,7,0;Npc_gb_lhz06,7,0;Npc_gb_lhz07,7,0;Npc_gb_lhz08,7,0;jn_tg_yanxing,1,0"		-1								1000	25	1	1000			0				1																								2114		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_68	AttackNpc	迷魂镖强		1	1	2	2			1.25	4	hand1_1	npc\worldnpc732		0.93	icon\funcnpc\worldnpc732.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40			"Npc_tm_mhb01,7,0;Npc_tm_mhb02,7,0;Npc_tm_mhb03,7,0;Npc_tm_mhb04,7,0;Npc_tm_mhb05,7,0;Npc_tm_mhb06,7,0;Npc_tm_fbpg,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2123		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_69	AttackNpc	太极剑强		1	1	2	2			1.25	4	sword1_1	npc\worldnpc288		0.93	icon\funcnpc\worldnpc288.png				s_r_217	0			npc_foundplayer	3					25																						372	20						1	8	1	40			"Npc_wd_tjj01,7,0;Npc_wd_tjj02,7,0;Npc_wd_tjj03,7,0;Npc_wd_tjj04,7,0;Npc_wd_tjj05,7,0;Npc_wd_tjj06,7,0;Npc_wd_tjj07,7,0;Npc_wd_tjj08,7,0;Npc_wd_tjj09,7,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2134		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_70	AttackNpc	打狗棒(镇派)强		1	1	2	2			1.25	4	stuff1_1	npc\worldnpc292		0.93	icon\funcnpc\worldnpc292.png				st_r_1002	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_gbzp_dgbf01	"Npc_gbzp_dgbf01,6,0;Npc_gbzp_dgbf02,6,0;Npc_gbzp_dgbf03,6,0;Npc_gbzp_dgbf04,6,0;Npc_gbzp_dgbf05,6,0;Npc_gbzp_dgbf06,3,0;Npc_gbzp_dgbf07,6,0;Npc_gbzp_dgbf08,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2137		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_71	AttackNpc	灵蛇棒法强		1	1	2	2			1.25	4	stuff1_1	npc\worldnpc292		0.93	icon\funcnpc\worldnpc292.png				st_r_1002	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_gb_lsbf01	"Npc_gb_lsbf01,7,0;Npc_gb_lsbf02,7,0;Npc_gb_lsbf03,7,0;Npc_gb_lsbf04,7,0;Npc_gb_lsbf05,7,0;Npc_gb_lsbf06,7,0;Npc_gb_lsbf07,7,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2153		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_72	AttackNpc	太极拳镇派强		1	1	2	2			1.25	4	hand1_1	npc\worldnpc288		0.93	icon\funcnpc\worldnpc288.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_wdzp_tjq01	"Npc_wdzp_tjq01,6,0;Npc_wdzp_tjq02,6,0;Npc_wdzp_tjq03,6,0;Npc_wdzp_tjq04,6,0;Npc_wdzp_tjq05,6,0;Npc_wdzp_tjq06,6,0;Npc_wdzp_tjq07,3,0;Npc_wdzp_tjq08,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2167		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_73	AttackNpc	清风剑法强		1	1	2	2			1.25	4	sword1_1	npc\worldnpc288		0.93	icon\funcnpc\worldnpc288.png				s_r_217	0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_wd_qfjf01	"Npc_wd_qfjf01,7,0;Npc_wd_qfjf02,7,0;Npc_wd_qfjf03,7,0;Npc_wd_qfjf04,7,0;Npc_wd_qfjf05,7,0;Npc_wd_qfjf06,7,0;Npc_wd_qfjf07,7,0;Npc_wd_qfjf02_sky,7,0;Npc_wd_qfjf06_sky,7,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2170		1	5	2			30				900000																				
newworld_beiyuan_shuaguaizhandou_74	AttackNpc	龙爪手镇派强		1	1	2	2			1.25	4	hand1_1	npc\worldnpc152		0.93	icon\funcnpc\worldnpc152.png					0			npc_foundplayer	3					25																						372	20						1	8	1	40		Npc_slzp_lzs01	"Npc_slzp_lzs01,6,0;Npc_slzp_lzs02,6,0;Npc_slzp_lzs03,7,0;Npc_slzp_lzs04,3,0;Npc_slzp_lzs05,6,0;Npc_slzp_lzs06,6,0;Npc_slzp_lzs07,6,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"		-1								1000	25	1	1000			0				1																								2191		1	5	2			30				900000																				
