NPC±àºÅ	¶ÔÏóÀàÐÍ	ini×¢ÊÍÃû³Æ	NPCÆòÌÖÐÅÏ¢	±íÏÖAI°ü±àºÅ	NPCÀàÐÍ	Ñ¡Ôñ²Ù×÷	Êó±êÐÎ×´	ÊÇ·ñ×ªÉí	×ßÂ·ËÙ¶È	ÅÜ²½ËÙ¶È	ÎäÆ÷³ÖÎÕ·½Ê½	Ä£ÐÍ±àºÅ	ÐÔ±ð	Ä£ÐÍ°ë¾¶	Í¼Æ¬	³öÉú×´Ì¬	npcÉùÒô	×é³É²ÄÁÏ	ÎäÆ÷Ãû³Æ	NPCÖÖÀàID	½Å±¾±àºÅ	ÊÇ·ñÄÜ½ÓïÚ	´¥·¢ÌØÐ§	AIÀàÐÍ	Ñ²ÂßÄ£Ê½	Ñ²Âß°ë¾¶	Â·¾¶ID	ÊÇ·ñËæ»ú³öÏÖ	ÏìÓ¦·¶Î§	ÃÅÅÉ	³ÆºÅ	¼®¹á	ÕóÓª	Ãû×Ö±íÐòºÅ	ÉúÆ½±íÐòºÅ	Éí·Ý²ÎÊý01	Éí·Ý²ÎÊý2	Éí·Ý²ÎÊý3	¶Ô»°¹æÔò	Ìß¹Ý×¨ÓÃ¹ØÁªNPC	ÉúÆ½	ÄÜ·ñÇÐ´è	Ëæ»ú¶Ô»°	ÏÂÆåÍæ¼ÒµÄ×îÐ¡µÈ¼¶	NPCÉíÉÏ¹ÒµÄÆåÆ×°ü	NPCÊÂ¼þ°ü±àºÅ	½øÈëÇÐ´èÇ°¶Ô»°	½áÊøÇÐ´èºó¶Ô»°	¿ÕÏÐ×´Ì¬¶Ô»°	Åö×²Ê±¶Ô»°	ÊµÁ¦°ü±àºÅ	¼¶±ð	ÐÞÎª¾­Ñé	¹ÖÎïÇ¿¶È	µôÂä	ÎäÆ÷ÀàÐÍ	Ëø¶¨Î»ÒÆ¹¥»÷	½û²¥ÊÜ»÷¶¯×÷	Ê°È¡È¨ÏÞÇå¿ÕÊ±¼ä	ÎÞÊ°È¡ÎïÏûÊ§Ê±¼ä	×î´óÏûÊ§Ê±¼ä	¸½¼ÓËæ»úÄÜÁ¦±àºÅ	ÆÕÍ¨¹¥»÷	¼¼ÄÜ±í	Ö÷¶¯±»¶¯	¹Ì¶¨NPCÖØÉúÊ±¼ä	µÐÈËNPC±àºÅ±í	¶ÓÓÑ±àºÅ	ÄÜ·ñ¹¥»÷	ÄÜ²»ÄÜ±»¹¥»÷	²»ÄÜ±»É±ËÀ	¹¥·À±ÈÖØ	·ÀÓù¸ÅÂÊ	"Õ½¶·ÆµÂÊ,ºÁÃë"	"×·»÷·¶Î§,Ã×"	ÎÞ·¨±»Ó²Ö±	Ëø¶¨¼¼ÄÜ¼ä¸ô	ÕÙ»½ID	ÕÙ»½°ë¾¶	ÕÙ»½ÀàÐÍ	±íÑÝ¸ÅÂÊ	±íÑÝÊ±¼ä	ÊÆÁ¦¹éÊô	ÊÆÁ¦¹ØÏµ±í	Õ½¶·¿ªÊ¼µÄÕÙ»½ID	NPC½»»¥Í£ÁôÊ±¼ä	Åö×²¶Ô»°¹æÔò	³õÊ¼¶¯×÷¹Ì¶¨Ö¡²¥·Å	ÉÌµêID	Ï´ºìÃû¹¦ÄÜ	²Ö¿âID	Ö°ÒµID	±¦Ê¯ÓÎÏ·NPC ID	½ÓÈÎÎñ±í	½»ÈÎÎñ±í	¿ÉÒÔ¼ÓÈëµÄÃÅÅÉ±í	¿É»ñµÃµÄÉí·Ý±í	¸´»îµã	Âä½Åµã	æäÕ¾	ÊäÈë¹ØÏµ°ü±àºÅ	ÊÇ·ñÓÐ¹«»á¹¦ÄÜ	°ïÅÉµØ¿é¹ºÂò	ÊÇ·ñÓÐÃÅÅÉÕ½¹¦ÄÜ	ÔËïÚ±àºÅ	ÊÇ·ñÓÐ°ïÅÉ²Ö¿â	ÊÇ·ñÓÐ°ïÅÉ×¤µØ	AI±à¼­°ü	ÉÆ¶ñ²ÎÊý	µÐÈËNPC±àºÅ±í	¶ÓÓÑ±àºÅ	Ö±½Ó´¥·¢	µØÎ»ÆÀ·Ö	±¨¸´µÈ¼¶	±¨¸´ÊÖ¶Î	ÊÇ·ñ¿É½á»é	ÍË³ö·¢Éù¶Ô»°	ÌìÆø°ü	ÊÀ½ç´¥·¢Æ÷Ïà¹Ø	´æÔÚÊ±¼ä	ÓÅÏÈÏÔÊ¾	²Æ¸»µ¥´ÎÔö³¤¼ä¸ô	²Æ¸»µ¥´ÎÔö³¤Öµ	²Æ¸»Ôö³¤×î´óÖµ	²Æ¸»Ë¥¼õ¼ä¸ô	²Æ¸»µ¥´ÎË¥¼õÖµ	²Æ¸»Ë¥¼õ×îµÍÖµ	½øÈëÕ½ÕùÖ±½ÓÉèÖÃ²Æ¸»	½øÈëÕ½ÕùÉèÖÃÍæ¼ÒÌìÆø	»÷É±Õâ¸öboss½øÈëÔö³¤ÆÚ	Í£Ö¹AI
WorldNpc10610	CommonNpc	Íõ·Å	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc409			icon\funcnpc\worldnpc409.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10611	CommonNpc	ÖÜ±ëÃù	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc107			icon\funcnpc\worldnpc107.png					0				3	0	0			20				1			7	7	5	talkrule070705							164;173;180;189;156					1	2		1											1						1			2000	15		2000								0	10																							1				3	3	14																
WorldNpc10612	CommonNpc	µË¶¬	2	8	85	2	2		1.25	4	hand1_1	npc\monster311			icon\monster\monster311.png					0				3	0	0			20				1			7	7	8	talkrule070708							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10																							1				5																		
WorldNpc10613	CommonNpc	·®¸ü½õ	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc101			icon\funcnpc\worldnpc101.png					0				3	0	0			20				1			7	7	8	talkrule070708							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10																							1				5																		
WorldNpc10614	CommonNpc	ÁõÇåÁÖ	4	8	85	2	2		1.25	4	hand1_1	npc\monster390			icon\monster\monster390.png					0				3	0	0			20				1			7	2	9	talkrule070209							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				4																		
WorldNpc10615	CommonNpc	Îä¹ÝÑ§Í½	1	8	85	2	2		0.65	4	hand1_1	npc\worldnpc160			icon\funcnpc\worldnpc160.png					0				3	0	0			20				1			7	2	18	talkrule070218			1				161;169;185;156					1	2		1											1						1			2000	15		2000						1		0	10																							1				4																		
WorldNpc10616	CommonNpc	¶ÅÏéÆ½	2	8	85	2	2		1.25	4	hand1_1	npc\monster459			icon\monster\monster459.png					0				3	0	0			20				1			7	2	18	talkrule070218		zhuanyong_521	1				161;169;185;156					1	6		1											1						1			2000	15		2000						1		0	10			Shop_jn_jh_00100					28009;	64;65;1061;1073;1079;1103;1107;1111;1577;1569;1015;1016;28008;														1				4	4																	
WorldNpc10617	CommonNpc	Áõ¶÷À¤	4	8	85	2	2		1.25	4	hand1_1	npc\worldnpc219			icon\funcnpc\worldnpc219.png					0				3	0	0			20				1			7	2	5	talkrule070205							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10618	CommonNpc	ÑîÑÇÎä	1	8	85	2	2		1	1.6	hand_0	npc\worldnpc114			icon\funcnpc\worldnpc114.png					0				3	0	0			20				1			7	7	8	talkrule070708							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10																							1				5																		
WorldNpc10619	CommonNpc	ËÕÏÈÎ°	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc205			icon\funcnpc\worldnpc205.png					0				3	0	0			20				1			7	7	8	talkrule070708							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10																							1				5																		
WorldNpc10620	CommonNpc	²ÜÈð·¢	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc107			icon\funcnpc\worldnpc107.png					0				3	0	0			20				1			7	7	5	talkrule070705							164;173;180;189;156					1	2		1											1						1			2000	15		2000								0	10																							1				3	3	7																
WorldNpc10621	CommonNpc	ÖÜÉô	5	8	85	2	2		0.8	1.2	hand_0	npc\worldnpc142			icon\funcnpc\worldnpc142.png					0				3	0	0			20				1			7	2	4	talkrule070204							166;169;183;156;157					1	2		1											1						1			2000	15		2000								0	10								80945;	80945;														1				2																		
WorldNpc10622	CommonNpc	¸ßÎÄ¸¦	3	8	85	2	2		1.25	4	hand1_1	npc\worldnpc354			icon\funcnpc\worldnpc354.png					0				3	0	0			20				1			7	2	11	talkrule070211							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10			shop_tea_1001					80946;	80946;														1				2																		
WorldNpc10623	CommonNpc	ÍæË£Ð¡º¢		8	85	2	2		1.3	4.8	hand1_2	npc\worldnpc428			icon\funcnpc\worldnpc428.png					0				3	0	0			20				1			7	2	8	talkrule070208							168;174;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10624	CommonNpc	ÍæË£Ð¡º¢		8	85	2	2		1.3	4.8	hand1_2	npc\worldnpc429			icon\funcnpc\worldnpc429.png					0				3	0	0			20				1			7	2	8	talkrule070208							168;174;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10625	CommonNpc	ÍæË£Ð¡º¢		8	85	2	2		1.3	4.8	hand1_2	npc\worldnpc431			icon\funcnpc\worldnpc431.png					0				3	0	0			20				1			7	2	8	talkrule070208							168;174;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10626	CommonNpc	ÍæË£Ð¡º¢		8	85	2	2		1.3	4.8	hand1_2	npc\worldnpc433			icon\funcnpc\worldnpc433.png					0				3	0	0			20				1			7	2	8	talkrule070208							168;174;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10627	CommonNpc	½­¶·Åô	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc128			icon\funcnpc\worldnpc128.png					0				3	0	0			20				1			7	2	13	talkrule070213							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10628	CommonNpc	ÕÅ¸üÏ£	3	8	85	2	2		1.25	4	hand1_1	npc\worldnpc368			icon\funcnpc\worldnpc368.png					0				3	0	0			20				1			7	2	9	talkrule070209							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				4																		
WorldNpc10629	CommonNpc	°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0	Adventure\yanjing\luocaobaixing.lua			3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	10		1						300					1	3600000					1			2000	15		2000								0	10																							1				2																		
WorldNpc10630	CommonNpc	°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc190			icon\funcnpc\worldnpc190.png					0	Adventure\yanjing\luocaobaixing.lua			3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	10		1						300					1	3600000					1			2000	15		2000								0	10																							1				2																		
WorldNpc10631	CommonNpc	°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0	Adventure\yanjing\luocaobaixing.lua			3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	15		1						300					1	3600000					1			2000	15		2000								0	10																							1				2																		
WorldNpc10632	CommonNpc	ËÕÊËÆ½	3	8	85	2	2		1.25	4	hand1_1	npc\worldnpc368			icon\funcnpc\worldnpc368.png					0				3	0	0			20				1			7	2	9	talkrule070209							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10								80947;	80947;														1				4																		
WorldNpc10633	CommonNpc	ÖÓÓÐ·á		8	85	2	2		1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0				3	0	0			20				1			7	5	2	talkrule070502							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10634	CommonNpc	Ð¡¶þ	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0				3	0	0			20				1			7	5	1	talkrule070501							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10								28005;28007;	28004;28006;														1				1																		
WorldNpc10635	CommonNpc	Ð¡¶þ	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0				3	0	0			20				1			7	5	1	talkrule070501							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10								28053;	28052;														1				1																		
WorldNpc10636	CommonNpc	½­ÐñÂÖ	3	8	85	2	2		1.25	4	hand1_1	npc\worldnpc106a			icon\funcnpc\worldnpc106.png					0				3	0	0			20				1			7	2	9	talkrule070209							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				4																		
WorldNpc10637	CommonNpc	ÕÔ´Ó»Ô	3	8	85	2	2		0.7	1	hand_0	npc\worldnpc108			icon\funcnpc\worldnpc108.png					0				3	0	0			20				1			7	2	9	talkrule070209							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				4																		
WorldNpc10638	CommonNpc	ÖÜ²®	3	8	85	2	2		1.25	4	hand1_1	npc\worldnpc126			icon\funcnpc\worldnpc126.png					0				3	0	0			20				1			7	5	5	talkrule070505							163;172;177;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				3																		
WorldNpc10639	CommonNpc	ÎâÐ¥ÎÄ	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc205			icon\funcnpc\worldnpc205.png					0				3	0	0			20				1			7	7	8	talkrule070708							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10								80944;	80944;														1				5																		
WorldNpc10640	CommonNpc	ÖÜ¹Ì±ë	2	8	85	2	2		1	1.6	hand_0	npc\worldnpc114			icon\funcnpc\worldnpc114.png					0				3	0	0			20				1			7	7	8	talkrule070708							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10								28028;28029;	28027;28028;														1				5																		
WorldNpc10641	CommonNpc	°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10642	CommonNpc	ÅÓÊÀ½¨	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc205			icon\funcnpc\worldnpc205.png					0				3	0	0			20				1			7	7	8	talkrule070708							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10									10918;														1				5																		
WorldNpc10643	CommonNpc	ÖìÖÂÄþ	3	8	85	2	2		1.25	4	hand1_1	npc\worldnpc367			icon\funcnpc\worldnpc367.png					0				3	0	0			20				1			7	2	11	talkrule070211							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10644	CommonNpc	»ï¼Æ	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0				3	0	0			20				1			7	5	2	talkrule070502							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10645	CommonNpc	ÇåÆÖ	4	8	85	2	2		1.25	4	hand1_1	npc\worldnpc197			icon\funcnpc\worldnpc197.png					0				3	0	0			20				1			7	7	4	talkrule070704		zhuanyong_303					160;170;177;184;156					1	2		1											1						1			2000	15		2000								0	10								80955;	10907;10919;80955;														1				4																		
WorldNpc10646	CommonNpc	Ã«Î°¹â	4	8	85	2	2		1.25	4	hand1_1	npc\worldnpc105			icon\funcnpc\worldnpc105.png					0				3	0	0			20				1			7	2	11	talkrule070211							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10			shop_tea_1001																				1				2																		
WorldNpc10647	CommonNpc	Ð¡¶þ	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0				3	0	0			20				1			7	5	1	talkrule070501							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10648	CommonNpc	ÑîÁ¼Ðþ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc205			icon\funcnpc\worldnpc205.png					0				3	0	0			20				1			7	7	8	talkrule070708							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10																							1				5																		
WorldNpc10649	CommonNpc	ÖìÖÂÔ¶	3	8	85	2	2		1.25	4	hand1_1	npc\worldnpc367			icon\funcnpc\worldnpc367.png					0				3	0	0			20				1			7	2	11	talkrule070211							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10650	CommonNpc	»ï¼Æ	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0				3	0	0			20				1			7	5	2	talkrule070502							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10651	CommonNpc	×Þ¾²Èá	5	8	85	2	2		1.3	4.8	hand1_2	npc\worldnpc104			icon\funcnpc\worldnpc104.png					0				3	0	0			20				1			7	2	6	talkrule070206							166;169;183;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10652	CommonNpc	ºúÈý¶ù	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10653	CommonNpc	ÍõÉô		8	85	2	2		0.8	1.2	hand_0	npc\worldnpc142			icon\funcnpc\worldnpc142.png					0				3	0	0			20				1			7	2	4	talkrule070204							166;169;183;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10654	CommonNpc	ÏÐÌ¸°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10655	CommonNpc	ÏÐÌ¸°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc159			icon\funcnpc\worldnpc159.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10656	CommonNpc	ÏÐÌ¸°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\monster075			icon\funcnpc\worldnpc165.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10657	CommonNpc	¿µ´¨		8	85	2	2		1	4	hand1_1	npc\worldnpc081			icon\funcnpc\worldnpc081.png					0				3	0	0			20				1			1	2	3	talkrule010203							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10658	CommonNpc	ÐÐ½Å¿ÍÉÌ	4	8	85	2	2		1.25	4	hand1_1	npc\worldnpc368			icon\funcnpc\worldnpc368.png					0				3	0	0			20				1			7	2	11	talkrule070211							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10659	CommonNpc	»ï¼Æ	2	8	85	2	2		1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0				3	0	0			20				1			7	5	2	talkrule070502							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10660	CommonNpc	Àî×Ïµç	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc136			icon\funcnpc\worldnpc136.png					0				3	0	0			20				1			7	5	3	talkrule070503							168;174;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10661	CommonNpc	°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc159			icon\funcnpc\worldnpc159.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10662	CommonNpc	°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10									10915;														1				2																		
WorldNpc10663	CommonNpc	°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10664	CommonNpc	°ÙÐÕ	1	8	85	2	2		1.3	4.8	hand1_2	npc\worldnpc009			icon\funcnpc\worldnpc009.png					0				3	0	0			20				1			7	2	2	talkrule070202							166;169;183;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10665	CommonNpc	°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc569			icon\funcnpc\worldnpc569.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10666	CommonNpc	°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc555			icon\funcnpc\worldnpc555.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10667	CommonNpc	°ÙÐÕ	1	8	85	2	2		1.25	4	hand1_1	npc\worldnpc118			icon\funcnpc\worldnpc118.png					0				3	0	0			20				1			7	2	4	talkrule070204							166;169;183;156;157					1	2		1											1						1			2000	15		2000								0	10								80954;	80954;														1				2																		
WorldNpc10668	CommonNpc	Ð¡Áé		8	85	2	2		0.7	1.2	hand_0	npc\worldnpc122			icon\funcnpc\worldnpc122.png					0				3	0	0			20				1			7	2	8	talkrule070208							168;174;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10669	CommonNpc	Ð¡È¾		8	85	2	2		1.15	4	hand_0	npc\worldnpc121			icon\funcnpc\worldnpc121.png					0				3	0	0			20				1			7	2	8	talkrule070208							168;174;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10670	CommonNpc	Ð¡Í¨		8	85	2	2		1.25	4	hand1_1	npc\worldnpc124			icon\funcnpc\worldnpc124.png					0				3	0	0			20				1			7	2	7	talkrule070207							167;169;181;183;156					1	2		1											1						1			2000	15		2000								0	10																							1				1																		
WorldNpc10671	CommonNpc	»ôÈÃ		8	85	2	2		1.25	4	hand1_1	npc\worldnpc062			icon\funcnpc\worldnpc292.png					0				3	0	0			20				1			1	2	56	tg010256		zhuanyong_304					159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10								44482;44483;44488;44489;44498;44500;44501;44506;44518;	44481;44482;44487;44488;44494;44498;44500;44505;44517;80948;														1				6																		
WorldNpc10672	CommonNpc	ºú²»¹ó	3	8	85	2	2		1.25	4	hand1_1	npc\worldnpc190			icon\funcnpc\worldnpc190.png					0				3	0	0			20				1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10								44484;44485;	44483;44484;														1				2																		
WorldNpc10673	CommonNpc	Àî¸»¹ó	3	8	85	2	2		1.25	4	hand1_1	npc\worldnpc194			icon\funcnpc\worldnpc194.png					0				3	0	0			20				1			7	2	1	talkrule070201							164;169;179;187;156					1	2		1											1						1			2000	15		2000								0	10								44486;44487;44493;44494;44502;44505;	44485;44486;44489;44493;44501;44502;														1				2																		
WorldNpc10674	CommonNpc	ÍôÁú		8	85	2	2		1	4	hand1_1	npc\worldnpc081			icon\funcnpc\worldnpc081.png					0				3	0	0			20				1			1	2	3	talkrule010203							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10675	CommonNpc	Ã«»¢		8	85	2	2		1	4	hand1_1	npc\worldnpc081			icon\funcnpc\worldnpc081.png					0				3	0	0			20				1			1	2	3	talkrule010203							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
WorldNpc10676	CommonNpc	ÂíêÅ		8	85	2	2		1.25	4	hand1_1	npc\monster071			icon\monster\monster071.png					0				3	0	0			20				1			7	7	8	talkrule070708		zhuanyong_305					159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10								80949;80950;	80949;														1				5																		
WorldNpc10677	CommonNpc	Ëïº×		8	85	2	2		1.25	4	hand1_1	npc\monster114			icon\monster\monster114.png					0				3	0	0			20				1			7	7	8	talkrule070708							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10								80953;	80950;80953;														1				5																		
WorldNpc10678	CommonNpc	Ëïº£Îä	3	8	85	2	2		1.25	4	hand1_1	npc\worldnpc041			icon\funcnpc\worldnpc041.png					0				3	0	0			20				1			7	2	1	talkrule070201							164;169;179;187;156					1	2		1											1						1			2000	15		2000								0	10																							1				2																		
